"66";"In flight you notice the orange light glowing on the instrumental panel. What does this mean?";"Alternator does not deliver any electrical current.";"Too high output voltage.";"Flat battery.";"Overheated alternator.";"a";"Operational procedures";""
"67";"What is the most likely cause of the dangerous turbulence behind heavy aircraft?";"Wingtip vortices.";"Propeller blast.";"Jet blast.";"";"a";"Operational procedures";""
"68";"How long will wake turbulence remain after the passage of a large aircraft?";"Five minutes or more; ATC permits two or three minutes separation.";"Two minutes.";"Three minutes.";"";"a";"Operational procedures";""
"69";"When approaching taxiway holding lines from the side with the continuous lines, the pilot:";"Should not cross the lines without ATC clearance.";"May continue taxiing.";"Should continue taxiing until all parts of the aircraft have crossed the lines.";"";"a";"Operational procedures";""
"70";"What is the purpose of the runway/ runway hold position?";"Denotes intersecting runways.";"Denotes entrance to runway from a taxiway.";"Denotes area protected for an aircraft approaching or departing a runway.";"";"a";"Operational procedures";""
"71";"Area C on the airport depicted is classified as a (see Figure PPL OP-1):";"Closed runway.";"Stabilized area.";"Multiple heliports.";"";"a";"Operational procedures";""
"72";"The arrows that appear on the end of the north/south runway indicate that the area : (see Figure PPL OP-2)";"Cannot be used for landing, but may be used for taxiing and takeoff.";"May be used only for taxiing.";"Is usable for taxiing, takeoff, and landing.";"";"a";"Operational procedures";""
"73";"The numbers 4 and 22 on a runway indicate that the runway is oriented approximately : (see Figure PPL OP-2)";"040° and 220° (magnetic).";"004° and 022° (true).";"040° and 220° (true).";"";"a";"Operational procedures";""
"74";"Airport taxiway edge lights are identified at night by:";"Blue Omni directional lights. FLIGHT CREW LICENSING DEPARTMENT THEORETICAL KNOWLEDGE EXAMINATION FOR PPL (H) PPL H) – Operational Procedures";"White directional lights.";"Alternate red and green lights.";"";"a";"Operational procedures";""
"75";"Which of the following describes threshold lights?";"Green unidirectional.";"Green omni-directional.";"Red omni-directional.";"";"a";"Operational procedures";""
"76";"Low intensity obstacle lights on fixed objects shall be:";"Fixed red.";"Flashing yellow.";"Flashing red.";"Fixed orange.";"a";"Operational procedures";""
"77";"Typical helicopter is the loudest in:";"Landing phase.";"Cruising.";"Take off phase.";"";"a";"Operational procedures";""
"78";"On the controlled airport you noticed a square yellow board bearing a black ""C"", exposed above one of the doors (Picture C). What does that mean? (see Figure PPL OP-4";"Air traffic control reporting office.";"Customs office.";"Exit for private aircraft crew.";"Staff exits.";"a";"Operational procedures";""
"79";"In the signal area of an aerodrome, a red square with a single yellow diagonal strip (Picture B) means: (see Figure PPL OP-4):";"Take special care when landing because of the poor state of the maneuvering area.";"Do not land.";"Gliders are operating.";"Helicopters are operating.";"a";"Operational procedures";""
"80";"What is the meaning of the visual ground signal in a form of a horizontal red square panel with yellow diagonals displayed in an airport signal area (Picture A)? (see Figure PPL OP-4)";"Landings are prohibited.";"Area unfit for movement of aircraft.";"Aircraft are required to land, takeoff and taxi on runways and taxiways only.";"Special precautions must be observed in approaching to land or in landing.";"a";"Operational procedures";""
"81";"A white cross, placed horizontally on the beginning of the taxiway (picture G), means: (see Figure PPL OP-4)";"Taxiway unserviceable!";"Caution, you are approaching the intersection with the runway! FLIGHT CREW LICENSING DEPARTMENT THEORETICAL KNOWLEDGE EXAMINATION FOR PPL (H) PPL H) – Operational Procedures";"Helicopter landing area!";"Caution, you are approaching the intersection with other taxiway!";"a";"Operational procedures";""
"82";"In the signal area of an aerodrome, a double white cross (Picture H) means: (see Figure PPL OP-4)";"Caution, gliders in the air!";"Landing prohibited, the airport is not safe!";"Take special care during approach and landing!";"Ground taxiing permitted outside runway and taxiways!";"a";"Operational procedures";""
"83";"In the signal area of an aerodrome, a white dumb-bell (Picture D) means: (see Figure PPL OP-4)";"Land and taxi on hard surfaces only.";"Landing direction is parallel with the shafts towards the cross-arm.";"Land on hard surfaces only.";"Do not land.";"a";"Operational procedures";""
"84";"In the signal area of an aerodrome, a white dumb-bell with black stripes on each circular portion at right angles to the shaft (Picture E) means: (see Figure PPL OP-4)";"Landing, takeoff, and taxiing on runway and taxiways only, other movement on the ground is not confined to hard surfaces.";"Landing prohibited for prolonged period.";"Landing, takeoff, and taxiing confined to runway and taxiways only.";"Caution, gliders in the air.";"a";"Operational procedures";""
"85";"What marking may be displayed by day on an aerodrome to indicate unserviceability of any portion of a maneuvering area?";"Crosses of single conspicuous color (preferably white) displayed horizontally.";"Orange flags bordering the unserviceable area.";"White and orange cones bordering the unserviceable area.";"Large red squares with yellow diagonal markings displayed horizontally.";"a";"Operational procedures";""
"86";"In the signal area of an aerodrome, a sign (Picture I), means: (see Figure PPL OP-4)";"Right-hand traffic circuit in force.";"After landing vacate the runway by right turn.";"Parking site to the right.";"Continue to the next airport, the runway is closed.";"a";"Operational procedures";""
"87";"In the signal area of an aerodrome, a white T (Picture F) means: (see Figure PPL OP-4)";"Landing direction is parallel with the shafts towards the cross-arm.";"Land on hard surfaces only.";"Land and taxi on hard surfaces only.";"Do not land.";"a";"Operational procedures";""
"88";"The color of AVTUR fuel is:";"Light straw. FLIGHT CREW LICENSING DEPARTMENT THEORETICAL KNOWLEDGE EXAMINATION FOR PPL (H) PPL H) – Operational Procedures";"Dark green.";"Dark blue.";"Light green.";"a";"Operational procedures";""
"89";"Helicopter climb performance is most adversely affected by:";"Higher than standard temperature and high relative humidity.";"Higher than standard temperature and low relative humidity.";"Lower than standard temperature and high relative humidity.";"";"a";"Operational procedures";""
"90";"The most unfavorable combination of conditions for rotorcraft performance is:";"Low density altitude, low gross weight and calm wind.";"High density altitude, high gross weight and calm wind.";"High density altitude, high gross weight and strong wind.";"";"a";"Operational procedures";""
"91";"As altitude increases, the VNE of a helicopter will:";"Decrease.";"Increase.";"Remain the same.";"";"a";"Operational procedures";""
"92";"The anti-torque system fails during cruising flight and a powered approach landing is commenced. If the helicopter yaws to the right just prior to touchdown, what could the pilot do to help swing the nose to the left?";"Decrease the throttle.";"Increase the throttle.";"Increase collective pitch.";"";"a";"Operational procedures";""
"93";"If anti-torque failure occurred during cruising flight, what could be done to help straighten out a left yaw prior to touchdown?";"Apply variable throttle to help swing the nose to the right just prior to touchdown.";"A normal running landing should be made.";"Make a running landing using partial power and left cyclic.";"";"a";"Operational procedures";""
"94";"Which flight technique is recommended for use during hot weather?";"During take-off, accelerate slowly into forward flight.";"During take-off, accelerate quickly into forward flight.";"Use minimum allowable RPM and maximum allowable manifold pressure during all phases of flight. 50";"";"a";"Operational procedures";""
"95";"When planning slope operations, only slope of gradient or less should be considered, primarily because:";"Most helicopters are not designed for operations on slopes of steeper gradients.";"Ground effect is lost on slopes of steeper gradient.";"Downwash turbulence is more severe on slopes of steeper gradient.";"";"a";"Operational procedures";""
"96";"What is the procedure for a slope landing?";"When parallel to the slope, slowly lower the upslope skid to the ground prior to lowering the down slope skid. FLIGHT CREW LICENSING DEPARTMENT THEORETICAL KNOWLEDGE EXAMINATION FOR PPL (H) PPL H) – Operational Procedures";"Use maximum RPM and maximum manifold pressure. 100";"If the slope is or less, the landing should be made perpendicular to the slope.";"";"a";"Operational procedures";""
"97";"During calm wind conditions, in most helicopters, which of these flight operations would require the most power?";"A left-pedal turn.";"A right-pedal turn.";"Hovering in - ground effect.";"";"a";"Operational procedures";""
"98";"If complete power failure should occur while cruising at altitude, the pilot should:";"Lower the collective pitch as necessary to maintain proper rotor RPM, and apply right pedal to correct for yaw.";"Partially lower collective pitch, closes the throttle, and then completely lowers the collective pitch.";"Close the throttle, lower the collective pitch to the full – down position, apply left pedal to correct yaw and establish a normal power – off glide.";"";"a";"Operational procedures";""
"99";"When conducting a confined area-type operation, the primary purpose of the high reconnaissance is to determine the:";"Suitability of the area for landing.";"Type of approach to be made.";"Height of the obstructions surrounding the area.";"";"a";"Operational procedures";""
"100";"During a pinnacle approach under conditions of high wind and turbulence, the pilot should make a:";"Steeper-than-normal approach maintaining the desired angle of descent with collective applications.";"Shallow approach, maintaining a constant line of descent with cyclic applications.";"Normal approach, maintaining a slower-than-normal rate of descent with cyclic applications.";"";"a";"Operational procedures";""
"101";"What type approach should be made to a pinnacle under conditions of relatively high wind and turbulence?";"A steeper-than-normal approach.";"A normal approach.";"A shallower-than-normal approach.";"";"a";"Operational procedures";""
"102";"If turbulence and downdrafts are expected during a pinnacle approach to a rooftop heliport, plan to make a:";"Steeper-than-normal approach.";"Normal approach, maintaining a lower-than-normal airspeed.";"Shallow approach, maintaining a higher-than-normal airspeed.";"";"a";"Operational procedures";""
"103";"The principal reason the shaded area of a Height vs. Velocity chart should be avoided is:";"Insufficient airspeed would be available to ensure a safe landing in case of an engine failure. FLIGHT CREW LICENSING DEPARTMENT THEORETICAL KNOWLEDGE EXAMINATION FOR PPL (H) PPL H) – Operational Procedures";"Rotor RPM may decay before ground contact is made if an engine failure should occur.";"Rotor RPM may build excessively high if it is necessary to flare at such low altitude.";"";"a";"Operational procedures";""
"104";"While carrying out the Dead Cut Check, with the right magneto selected, you notice that the engine falters, and you suspect it will stop running. What should you do?";"Allow the engine to stop completely.";"Quickly switch to the left magneto.";"Quickly switch to both magnetos.";"Open the throttle to keep the engine running, and then select both magnetos.";"a";"Operational procedures";""
"105";"Aircraft maintenance carried out by a private pilot in accordance with the pilot’s legal entitlement:";"Is to be entered in the aircraft’s log book and certified by the pilot who carried out the maintenance.";"Is to be entered in the aircraft’s log book and certified by a licensed engineer.";"Need to be logged or recorded.";"Is to be entered in the aircraft’s log book and certified by a CAA approved inspector.";"a";"Operational procedures";""
"106";"After starting a cold engine, if the oil pressure gauge does not indicate within approximately 30 seconds:";"The engine must be stopped immediately.";"The engine RPM should be increased and then the oil pressure re-checked.";"This may be ignored, provided that the oil level was checked to be sufficient before start-up.";"This may be ignored if the oil temperature is high, provided that the oil level was checked to be sufficient before start-up.";"a";"Operational procedures";""
"107";"Flying an aircraft with a flat battery, having started the engine using a ground source, is:";"Not recommended because the battery may not charge correctly during flight.";"Acceptable because the battery will be fully charged again before take-off.";"Acceptable because the battery is never required in flight.";"Not recommended because the electrical loads will not be energised.";"a";"Operational procedures";""
"108";"When a compass swing is being carried out:";"The aircraft’s heading compass reading is compared with readings from a „land or datum” compass.";"It can be carried out on any part of the airfield which is dry and flat.";"It will enable the aircraft’s variation to be determined.";"";"a";"Operational procedures";""
"109";"What height does the altimeter indicate if set to local QNH?";"Height above sea level.";"Height above airport. FLIGHT CREW LICENSING DEPARTMENT THEORETICAL KNOWLEDGE EXAMINATION FOR PPL (H) PPL H) – Operational Procedures";"Height above terrain.";"Flight level.";"a";"Operational procedures";""
"110";"Which altitudes indicates an aircraft altimeter if set to standard atmospheric pressure?";"Flight levels.";"Absolute altitudes.";"Relative altitudes.";"True altitudes above the ground surface. FLIGHT CREW LICENSING DEPARTMENT THEORETICAL KNOWLEDGE EXAMINATION FOR PPL (H) PPL H) – Operational Procedures PPL (H) – Operational Procedures APPENDIXES Fig. PPL OP – 1 FLIGHT CREW LICENSING DEPARTMENT THEORETICAL KNOWLEDGE EXAMINATION FOR PPL (H) PPL H) – Operational Procedures PPL (H) – Operational Procedures Fig. PPL OP – 2 FLIGHT CREW LICENSING DEPARTMENT THEORETICAL KNOWLEDGE EXAMINATION FOR PPL (H) PPL H) – Operational Procedures Fig. PPL OP – 3 FLIGHT CREW LICENSING DEPARTMENT THEORETICAL KNOWLEDGE EXAMINATION FOR PPL (H) PPL H) – Operational Procedures PPL (H) – Operational Procedures Fig. PPL OP - 4 FLIGHT CREW LICENSING DEPARTMENT THEORETICAL KNOWLEDGE EXAMINATION FOR PPL (H)";"a";"Operational procedures";""
"1";"Why is it usual that helicopter rotor blades have symmetrical aerofoil? (Fig. PPL(H) POF – 1)";"To avoid the introduction of dangerous forces.";"In order that the center of pressure is at the same points as the centre of gravity.";"To allow the centre of pressure to move more freely.";"Allows linear movement of the angle of attack.";"a";"Principles of Flight";""
"2";"Which of the following is correct regarding Angle of Attack and Pitch Angle of a helicopter rotor blade: (Fig PPL(H) POF – 2)";"The Angle of Attack is smaller than Pitch Angle in a forward going blade when a helicopter is moving forward.";"The Angle of Attack is greater than the Pitch Angle in a forward going blade when a helicopter is moving forward.";"The Pitch angle is greater than the Angle of Attack in a retreating blade when a helicopter is in forward flight.";"The Angle of Attack and the Pitch Angle will be the same in the fore and aft position, but only in the hover in zero wind.";"a";"Principles of Flight";""
"3";"Considering an aerofoil in a stalled condition, which of the following is correct?";"In a stalled condition, the lift has dropped considerably but not to zero.";"An aerofoil stalls at a certain speed.";"When an aerofoil stalls, the pressure over the top surface decreases considerably.";"At the onset of a stall, both lift and drag decrease abruptly.";"a";"Principles of Flight";""
"4";"Considering the forces acting on a rotor blade, which of the following is correct? (Fig. PPL(H) POF – 3)";"The angle of attack plus inflow angle equals the pitch angle.";"The angle between the relative airflow and the chord line is called the blade angle.";"The angle between the chord line and the plane of rotation is called the angle of attack.";"The angle between the relative airflow and the chord line is called the pitch angle.";"a";"Principles of Flight";""
"5";"Which of the following is correct regarding airflow about the rotor? (Fig. PPL(H) POF – 3)";"The angle of attack and induced airflow are inversely proportional for a given rotor section and RPM.";"The induced airflow remaining constant, the inflow angle and the Nr are directly proportional.";"The inflow angle and the induced airflow are inversely proportional for a given rotor RPM (Nr).";"For a given blade section and rotor RPM; for a reduction in induced airflow, the angle of attack decreases. FLIGHT CREW LICENSING DEPARTMENT THEORETICAL KNOWLEDGE EXAMINATION FOR PPL (H) PPL (H) – Principles of Flight";"a";"Principles of Flight";""
"6";"The speeding up and slowing down of the rotor blade during a given revolution accompanied by blade flapping is termed: (Fig. PPL(H) POF – 4)";"Coriolis Effect.";"Control orbit.";"Hooke's joint effect.";"Phase lag.";"a";"Principles of Flight";""
"7";"Cyclic stick movement:";"Alters the disc attitude.";"Changes the coning angle.";"Changes the „advance angle”.";"Alters the phase angle.";"a";"Principles of Flight";""
"8";"Translational lift at low forward air speeds or in the hover for a given engine power will:";"Cause the helicopter to climb.";"Maintain a constant total rotor thrust.";"Increase parasitic drag.";"Maintain constant airspeed.";"a";"Principles of Flight";""
"9";"Phase lag is the: (Fig. PPL(H) POF – 5)";"Angle, in the plane of rotation, through which a blade moves between a pitch selection and the corresponding, flapped position.";"Time between the collective pitch increase and the restoration of the original rotor RPM.";"Angle, in the plane of rotation, through which a blade moves between a collective selection and the corresponding disc attitude.";"That point where the blade receives the maximum alteration in cyclic pitch change 900 out of phase with the highest and lowest points of the control orbit.";"a";"Principles of Flight";""
"10";"Dynamic roll-over may be caused by:";"An excessive rolling movement developing about a skid or wheel in contact with a slope or uneven ground.";"Landing on a steep slope.";"Lifting off near buildings.";"An excessive movement of cyclic control in the pitch axis causing a rocking motion in the helicopter.";"a";"Principles of Flight";""
"11";"In the event that on touch down, ground resonance exists, the more appropriate action to take is to:";"Take off immediately if rotor RPM is high enough.";"Increase rotor RPM to change the resonant frequency.";"Turn the tail into wind to reduce resonance effects.";"Operate the cyclic control to change the ground/rotor re-circulating flow.";"a";"Principles of Flight";""
"12";"Airflow reversal is associated with: (Fig. PPL(H) POF – 6)";"Flight at high speed and originates at the root of the retreating blade.";"Retreating blade stall, starting at the root and progressing towards the blade tip.";"Autorotation, and originates at the root of the retreating blade. FLIGHT CREW LICENSING DEPARTMENT THEORETICAL KNOWLEDGE EXAMINATION FOR PPL (H) PPL (H) – Principles of Flight";"Vortex ring state, and originates at the root of the retreating blade.";"a";"Principles of Flight";""
"13";"Should a helicopter suffer from retreating blade stall in flight, to reduce the effects? (Fig. PPL(H) POF – 7)";"Decrease the collective pitch to reduce the angle of attack below stalling angle.";"Power should be reduced and the collective pitch increased to reduce speed.";"Increase the backward pressure on the cyclic until the speed begins to decay, then apply more power.";"Reduce collective pitch and increase the forward speed.";"a";"Principles of Flight";""
"14";"One secondary effect which the tail rotor tends to produce in the hover if not corrected, is sideways drift: (Fig. PPL(H) POF – 8)";"In the direction of tail rotor thrust.";"In the direction of any cross-wind present.";"Can be either direction depending on the amount of tail rotor thrust being applied.";"In the opposite direction to the main torque reaction from the main rotor.";"a";"Principles of Flight";""
"15";"Which of the following is correct regarding the vortex state of the main rotor blades?";"Causes an even higher rate of descent when descending with power on.";"It describes the developing vortex around the root ends of the blades.";"The angle of attack increases at the blade tip.";"The rate of descent will decrease by raising the collective pitch, but the pilot must act quickly.";"a";"Principles of Flight";""
"16";"The centre of pressure of a symmetrical aerofoil when increasing the angle of attack:";"Moves very little.";"Moves forward.";"Moves rearwards.";"Does not move at all.";"a";"Principles of Flight";""
"17";"Washout describes rotor blades that have: (Fig. PPL(H) POF – 9)";"Increased blade angle at the tips.";"Reduced blade angle at the tips.";"A neutral angle of attack at the roots.";"A maximum blade angle at the ⅔ point.";"a";"Principles of Flight";""
"18";"Disc loading is defined as the:";"Ratio of the total weight of the helicopter supported, per unit of the disc area.";"Loading required to maintain the coning angle within safe limits.";"Maximum centrifugal loading of the rotor hub assembly.";"The disc area divided by the lift force in the hover.";"a";"Principles of Flight";""
"19";"Over- pitching in a helicopter is where:";"Rotor pitch angle already being high at maximum power to maintain rotor speed is further increased and the helicopter blades cone upwards.";"Too much forward (or rearward) cyclic control is used and insufficient power is available, and the helicopter descends.";"Increasing the Rotor pitch angle beyond the RPM limitation. FLIGHT CREW LICENSING DEPARTMENT THEORETICAL KNOWLEDGE EXAMINATION FOR PPL (H) PPL (H) – Principles of Flight";"A pilot attempts to climb at altitudes higher than the optimum height for blade efficiency and the helicopter either maintains height or descends.";"a";"Principles of Flight";""
"20";"Overtorquing in a helicopter is where:";"If the rotor RPM reduces and the power to maintain total rotor thrust remains the same, the torque may increase over limits.";"The pilot attempts to increase the rotor RPM without a corresponding increase in power.";"The engine power is insufficient to maintain RPM without an increase in pitch.";"If the rotor RPM increases and the power to maintain total rotor thrust remains the same, the torque may increase over limits.";"a";"Principles of Flight";""
"21";"Flapback in a helicopter is where: (Fig. PPL(H) POF – 10)";"The disc tilts back in a horizontal airflow.";"During acceleration, the disc tilts, but because of phase lag it tilts sideways towards the advancing side which has to be corrected by cyclic control.";"During transition, because of phase lag, the disc tilts forwards causing the helicopter to accelerate.";"Cyclic pitch takes place in horizontal flight where it increases in the forward blade, and decreases in the retreating blade causing the disk to tilt forwards.";"a";"Principles of Flight";""
"22";"A helicopter which may be susceptible to „mast bumping” should not be flown in such a manner as to induce negative ’G’. However, if negative ’G’ is accidentally applied the pilot should:";"Apply rearward cyclic to increase the angle of attack, then level the helicopter using the cyclic.";"Move the cyclic stick forward until the bumping stops, then level out.";"Keep the cyclic stick central and move the collective up.";"Immediately correct any roll by use of cyclic control.";"a";"Principles of Flight";""
"23";"The angle between the relative airflow (RAF) and the chord line of a rotor blade is called the: (Fig. PPL(H) POF – 2)";"Angle of attack.";"Coning angle.";"Inflow angle.";"Pitch angle.";"a";"Principles of Flight";""
"24";"The difference between a semi-rigid rotor and a fully articulated rotor is that a semi-rigid rotor is free to:";"Flap and feather, whereas the fully articulated rotor can flap, feather, lead and lag.";"Flap, feather, lead and lag, whereas the fully articulated rotor is free to feather.";"Lead, lag and feather, whereas the fully articulated rotor is free to flap, lead and lag.";"Lead and lag, whereas the fully articulated rotor is free to flap feather.";"a";"Principles of Flight";""
"25";"When in normal level flight, the advancing blade will: (Fig. PPL(H) POF – 5)";"Lag about its drag hinge.";"Increase its angle of attack.";"Lead about its drag hinge. FLIGHT CREW LICENSING DEPARTMENT THEORETICAL KNOWLEDGE EXAMINATION FOR PPL (H) PPL (H) – Principles of Flight";"Flap up.";"a";"Principles of Flight";""
"26";"The effect of horizontal airflow over the rotor disc when hovering facing into wind is to: (Fig. PPL(H) POF – 11)";"Initially to reduce induced flow but at the same time adding a component to the induced airflow passing through the disc at right angles.";"Reduce induced flow considerably.";"Induced flow remains constant, but a component of a horizontal airflow now acts at 900 to the rotor.";"Induced flow will increase, allowing a smaller angle of attack, and therefore less collective pitch.";"a";"Principles of Flight";""
"27";"Movement of the tail rotor pitch of most types of helicopters is assisted by:";"Counterbalance weights.";"Tabs fitted to the trailing edge of each blade.";"Delta Three hinges.";"Drag hinges.";"a";"Principles of Flight";""
"28";"Some helicopter fins have a camber on one side to:";"Produce a side force to assist the tail rotor.";"Counteract tail rotor thrust at high speeds.";"Help in reducing tail rotor drift.";"Improve low-speed stability.";"a";"Principles of Flight";""
"29";"For a main rotor blade that turns anti-clockwise when viewed from above, movement of the cyclic control to the right produces the maximum rotor blade pitch when the blade is: (Fig. PPL(H) POF – 12)";"At the rearmost position.";"On the advancing side.";"On the retreating side.";"At the foremost position.";"a";"Principles of Flight";""
"30";"The tail rotor compensates for the torque effect of the main rotor in the:";"Normal axis.";"Horizontal axis.";"Lateral axis.";"Fore and aft axis.";"a";"Principles of Flight";""
"31";"For a helicopter in forward flight, maintaining a constant height, heading and speed, the deployment of forces are: (Fig. PPL(H) POF – 13)";"Lift, equal and opposite to mass. Horizontal thrust component opposite and equal to drag. Stabilizer producing negative lift.";"Lift, equal and opposite to mass. Horizontal thrust component opposite but greater than drag, stabilizer producing positive lift.";"TRT acting opposite to mass. Horizontal component of thrust acting forward, equal to drag. Stabilizer producing negative lift.";"Lift, opposite but greater than mass. Horizontal thrust component equal and opposite to drag, stabilizer producing positive lift. FLIGHT CREW LICENSING DEPARTMENT THEORETICAL KNOWLEDGE EXAMINATION FOR PPL (H) PPL (H) – Principles of Flight";"a";"Principles of Flight";""
"32";"With the main rotor blade, the drag force is compensated for by:";"Engine power.";"Blade dragging.";"The effect of blades flapping.";"The effect of cyclic pitch changes.";"a";"Principles of Flight";""
"33";"When the collective lever is moved upwards, the swash plate also moves upwards, this causes the rotor blades to:";"Increase blade angle equally and increases the total rotor thrust.";"Increase lift which is dependent on their position relative to the swash plate.";"Increase blade angle which will change the orientation of total rotor thrust.";"Increase the pitch angle on the retreating blade and decrease the pitch angle on the forward blade.";"a";"Principles of Flight";""
"34";"Airflow reversal is possible when:";"In high speed flight, it originates at the root of a retreating blade.";"In a vortex-ring state, it is originates at the tip of an advancing blade.";"In autorotation, it originates at the root of a retreating blade.";"In high speed flight, it originates at the tip of a retreating blade.";"a";"Principles of Flight";""
"35";"To correct the effects of retreating blade stall in flight, the pilot would:";"Reduce the collective pitch and reduce forward speed.";"Increase the collective pitch to increase the angle of attack.";"Push the cyclic stick forward to increase speed.";"Immediately reduce power and increase the collective pitch to reduce speed.";"a";"Principles of Flight";""
"36";"In a turn and slip indicator, the ball:";"Requires no power to operate and indicates slip, skid or balanced turns.";"Requires aircraft power off the bus bar and indicates correctly balanced turns.";"Requires battery power and will indicate slip or skid.";"Requires no aircraft power and will indicate correctly balanced turns.";"a";"Principles of Flight";""
"37";"A Directional Gyroscope operating under normal flight conditions can experience DRIFT. What degree of drift is considered acceptable? 30";"every 15 minutes.";"150 per hour.";"0.30 every 15 minutes.";"1.50 per hour.";"a";"Principles of Flight";""
"38";"Should an engine failure occur in flight?";"The freewheeling unit disengages the engine from the rotor.";"The rotor RPM is quickly restored by the autorotative forces.";"The rotor RPM is restored in the flare.";"The helicopter will tend slowly in the opposite direction from the main rotor.";"a";"Principles of Flight";""
"39";"Should the disc loading increase, under certain circumstances, i.e., during a flare, the total reaction can move closer to the axis of rotation, this result can be: FLIGHT CREW LICENSING DEPARTMENT THEORETICAL KNOWLEDGE EXAMINATION FOR PPL (H) PPL (H) – Principles of Flight";"A decrease in rotor torque.";"A decrease in the coning angle.";"An increase in rotor torque.";"An increase in rotor drag.";"a";"Principles of Flight";""
"40";"Considering a helicopter in autorotative flight, which of the following is correct? (Fig. PPL(H) POF – 14)";"If a helicopter is autorotating with forward speed, the inflow angle will reduce as does the pitch angle.";"If a helicopter is autorotating with forward speed, the angle of attack increases, and the inflow angle is reduced.";"If a helicopter is autorotating vertically, following autorotation with forward speed, the inflow angle decreases and the pitch angle increases.";"If a helicopter is autorotating vertically, the inflow angle increases as does the mean pitch angle.";"a";"Principles of Flight";""
"41";"Assuming an engine failure occurs in a HOVER, which of the following is correct?";"The autorotative force will produce an RPM and rotor thrust equal to the helicopter mass, then the helicopter will descend at a constant rate.";"The rate of descent is directly to the angle of attack.";"The helicopter will accelerate downwards, until the autorotative force equals the helicopter mass and then the acceleration will decrease.";"If for any reason, the angle of attack should increase, then there will be a rapid increase in the rate of descent.";"a";"Principles of Flight";""
"42";"In consideration of Tail Rotor Drift, with a helicopter that has a clockwise rotation of its main rotor, which of the following is correct? (Fig. PPL(H) POF -8)";"The helicopter tends to drift in the direction of tail rotor thrust.";"The helicopter tends to rotate in the same direction as the main rotor torque reaction, i.e. anti – clockwise.";"The helicopter tends to drift starboard when in ground effect.";"The corrective anti-torque force set up by the tail rotor causes the helicopter to hover with the starboard skid low.";"a";"Principles of Flight";""
"43";"Hovering in ground effect (IGE), the high pressure area underneath the helicopter is considered to extend up to: (Fig. PPL(H) POF – 15)";"¾ of the main rotor disc diameter.";"½ of the main rotor disc diameter.";"A height equivalent to the distance from the main rotor head to the tail rotor.";"¼ of the main rotor disc diameter.";"a";"Principles of Flight";""
"44";"The fitting of a Tail Stabilizer on certain helicopters has the effect of:";"Limits the amount of pitch-up of a fuselage and rearwards tilt of the disc in gusts.";"Improving the directional control, particularly in slow speed flight.";"Limiting the amount of yaw in gusty conditions.";"Provides the pilot with improved pitch control particularly if the fuselage pitches downwards. FLIGHT CREW LICENSING DEPARTMENT THEORETICAL KNOWLEDGE EXAMINATION FOR PPL (H) PPL (H) – Principles of Flight";"a";"Principles of Flight";""
"45";"Carburetor icing takes place in the following conditions:";"In humid air where the temperature drops in the carburetor is due to adiabatic expansion.";"Only in cloud, above the freezing level and in the descent with a low power setting.";"Only when the outside temperature is below freezing.";"Is enhanced when flying at full throttle in humid air clear of cloud precipitation and fog.";"a";"Principles of Flight";""
"46";"If a fuse protecting a particular circuit blows, the pilot should:";"Wait at least 2 minutes before re-setting the appropriate circuit breaker or inserting a fresh cartridge fuse.";"Immediately reset the appropriate circuit breaker.";"Immediately isolate (switch off) all the electrics served by the particular fuse. Do not replace fuses in flight.";"Only reset the circuit breaker if the electrics served by it are vital for flight safety.";"a";"Principles of Flight";""
"47";"The acute angle between the rotor plane of rotation and the chord line of a rotor blade is called: (Fig. PPL(H) POF – 2)";"The Angle of attack.";"The Coning angle.";"The Inflow angle.";"The Pitch angle.";"a";"Principles of Flight";""
"48";"When the helicopter is in horizontal flight, the relative airflow is: (Fig. PPL(H) POF-16)";"A combination of the rotation of the rotor blades and the movement of the helicopter.";"A flow created by the wind blowing over the blades.";"A flow created by the motion of the rotor blades through the air.";"A combination of the wind and the motion of the rotor blades through the air.";"a";"Principles of Flight";""
"49";"The Pitch angle is determined by the:";"Direction of the relative airflow.";"Position of the appropriate cockpit controls (collective and cyclic pitch).";"Cyclic pitch only.";"It depends on Angle of Attack.";"a";"Principles of Flight";""
"50";"During forward flight the angle of attack is greater than the pitch angle Fig. PPL(H) POF – 12)";"For the forward going blade.";"At the fore position of the blade.";"For the retreating blade.";"At the aft position of the blade.";"a";"Principles of Flight";""
"51";"Drag is the term used for the force that tends to resist movement of the aerofoil through the air. It acts:";"Parallel and in the opposite direction to the relative airflow.";"Parallel and in the opposite direction to the movement of the aerofoil. FLIGHT CREW LICENSING DEPARTMENT THEORETICAL KNOWLEDGE EXAMINATION FOR PPL (H) PPL (H) – Principles of Flight";"Parallel and in the same direction as the movement of the aerofoil.";"Parallel and in the same direction as the lift.";"a";"Principles of Flight";""
"52";"Lift and drag vary with the density of the air as the following:";"As the air density increases, lift and drag decrease.";"As the air density decreases, lift and drag increase.";"As the air density increase, lift increases but drag decreases.";"As the air density decreases, lift and drag decrease.";"a";"Principles of Flight";""
"53";"For the two blades rotor turning anti-clockwise, when viewed from above, the maximum increase in angle of attack occurs: (Fig. PPL(H) POF – 7) 900";"When blade passes the position on the right.";"At the maximum rear position.";"When blade passes the 900 position on the left.";"At the maximum front position.";"a";"Principles of Flight";""
