"9";"Ako je gradacija goriva korišcenog u vazduhoplovu niža od specificirane za taj motor, to ce najverovatnije izazvati da.";"Nastanu detonacije.";"Smeša goriva i vazduha nije homogena u svim cilindrima.";"Uzrokovati smanjenje temperature glave cilindara.";"Povecati snagu u tolikoj meri da ošteti unutrašnje delove motora.";"a";"Operativne Procedure"
"10";"Kada je potrebno podesiti barometarski pritisak na visinomeru u vazduhoplovu?";"Pre svakog leta, kao i u vazduhu, ako je potrebno.";"Godišnje.";"Mesecno.";"Svako jutro pre leta.";"a";"Operativne Procedure"
"11";"Šta je moguce da bude najcešci uzrok prekoracenja opsega operativnih pokazivanja temperature glave cilindara i temperature ulja u motoru?";"Upotreba goriva koje je manja od specificirane gradacije.";"Upotreba goriva koje je veca od specificirane gradacije.";"Obavljati letacku aktivnost sa pritiskom ulja vecom od dozvoljene.";"";"a";"Operativne Procedure"
"12";"Ako je gradacija goriva koje se koristi za vazduhoplove niža od specificirane za dati motor, to ce najverovatnije uzrokovati.";"Detonacije.";"Da mešavina goriva i vazduha nije homogena u cilindrima.";"Nižu temperaturu glave cilindara.";"";"a";"Operativne Procedure"
"13";"Koju gradaciju goriva bi trebali da koristite za vaš vazduhoplov u slucaju da gorivo gradacije koja je propisana nije dostupna?";"Sledecu vecu gradaciju goriva za vazduhoplove.";"Sledecu manju gradaciju goriva za vazduhoplove.";"Bezolovni benzin za automobile iste gradacije.";"Automobilsko SUPER gorivo iste ili sledece vece gradacije.";"a";"Operativne Procedure"
"14";"Koje je boje gorivo za vazduhoplove 100LL ?";"Plava.";"Crvena.";"Zelena.";"Ljubicasta.";"a";"Operativne Procedure"
"15";"Koje je boje gorivo za vazduhoplove gradacije 100/130?";"Zelena.";"Crvena.";"Plava.";"Ljubicasta.";"a";"Operativne Procedure"
"16";"Koje je boje gorivo za vazduhoplove gradacije 80/87?";"Crvena.";"Zelena.";"Plava.";"Ljubicasta.";"a";"Operativne Procedure"
"17";"Težina 53 litara AVGAS 100 LL iznosi.";"38 kg. ДЦВ-PEL-ОБ-1001 издање 01 Датум примене: 25.08.2018. Страна 4 / 20 CAD-PEL-OB-1001 Issue 01 Еffective date: 25.08.2018. Page 4 / 20 Скадарска 23, 11000 Београд, Србија, тел. 011 292 70 60 факс 011 311 75 79 e mail:dgca@cad.gov. rs www.cad.gov.rs Skadarska 23, 11000 Belgrade, Serbia, tel.011 292 70 00 fax. 011 311 75 79 e-mail: dgca@cad.gov.rs, www.cad.gov.rs";"42 kg.";"74 kg.";"80 kg.";"a";"Operativne Procedure"
"18";"Kada se na vazduhoplovom opremljenim gorivnim pumpama, koristi pomocna elektricna pumpa?";"U slucaju otkaza mehanicke motorske pumpe.";"Celo vreme kao pomoc mehanickoj gorivnoj pumpi.";"Stalno osim pri startovanju motora.";"";"a";"Operativne Procedure"
"19";"Koji uslovi duvanja vetra su najkriticniji kada taksiramo vazduhoplov visokokrilac sa nosnim tockom?";"Iz lednih kvadranta.";"Direktan bocni.";"Iz ceonih kvadranta.";"";"a";"Operativne Procedure"
"20";"Neposredno posle vazduhoplovne nesrece u Republici Srbiji, kome od navedenih mora, što je pre moguce, da se javi za nesrecu:";"Direktoratu Civilnog Vazduhoplovstva i lokalnoj policiji.";"Glavnom inspektoru u Nacionalnoj komisiji za udese i lokalnoj policiji.";"Maticnom aerodromu vazduhoplova koji je ucestvovao u nesreci.";"Najbližoj ispostavi za kontrolu letenja. 070.02 -";"a";"Operativne Procedure"
"21";"Ako situacija sletanja u nuždi zahteva sletanje niz vetar, pilot treba da ocekuje vecu.";"Brzinu u odnosu na zemlju pri dodiru, duže ravnanje i verovatnocu da bude dugacak u odnosu na željenu tacku dodira.";"Vazdušnu brzinu pri dodiru, duže protrcavanje i bolje upravljanje tokom faze ravnanja.";"Brzinu u odnosu na zemlju pri dodiru, krace ravnanje i verovatnocu da bude kratak u odnosu na željenu tacku dodira.";"";"a";"Operativne Procedure"
"22";"Kako moramo držati komande dok taksiramo vazduhoplov sa repnim tockom kod ceonog vetra iz desnog kvadranta?";"Desno krilce gore, kormilo dubine gore.";"Desno krilce dole, kormilo dubine neutralno.";"Desno krilce gore, kormilo dubine dole.";"";"a";"Operativne Procedure"
"23";"Kako moramo držati komande dok taksiramo vazduhoplov sa triciklom kod ceonog vetra iz levog kvadranta?";"Levo krilce gore, kormilo dubine neutralno.";"Levo krilce dole, kormilo dubine neutralni.";"Levo krilce gore, kormilo dubine dole.";"";"a";"Operativne Procedure"
"24";"Koji položaj krilaca pilot obicno mora da koristi kada taksira u jakom vetru iz ceonih kvadranata?";"Krilce gore na strani iz koje vetar duva.";"Krilce dole na strani iz koje vetar duva.";"Postaviti krilca u neutralu.";"";"a";"Operativne Procedure"
"25";"Kako moramo držati komande dok taksiramo vazduhoplov sa repnim tockom kod repnog vetra iz levog kvadranta?";"Levo krilce dole, kormilo dubine dole. ДЦВ-PEL-ОБ-1001 издање 01 Датум примене: 25.08.2018. Страна 5 / 20 CAD-PEL-OB-1001 Issue 01 Еffective date: 25.08.2018. Page 5 / 20 Скадарска 23, 11000 Београд, Србија, тел. 011 292 70 60 факс 011 311 75 79 e mail:dgca@cad.gov. rs www.cad.gov.rs Skadarska 23, 11000 Belgrade, Serbia, tel.011 292 70 00 fax. 011 311 75 79 e-mail: dgca@cad.gov.rs, www.cad.gov.rs";"Levo krilce gore, kormilo dubine neutralno.";"Levo krilce dole, kormilo dubine neutralno.";"";"a";"Operativne Procedure"
"26";"U kom položaju bi trebalo da držimo komande dok taksiramo vazduhoplov sa tricikl stajnim trapom u uslovima vetra iz levog lednog kvadranta?";"Spustiti levo krilce dole, a kormilo dubine dole.";"Podici levo krilce gore, a kormilo dubine u neutralu.";"Podici levo krilce gore, a kormilo dubine dole.";"";"a";"Operativne Procedure"
"27";"Ocitavanje 5 inhg na meracu vakuma u vazduhoplovu je pokazatelj.";"Normalan podpritiska.";"Nedovoljnog podpritiska.";"Preteranog podpritiska.";"";"a";"Operativne Procedure"
"28";"Kako treba otkloniti kormilo dubine dok taksiramo vazduhoplov sa repnim tockom u slucaju jakog lednog vetra?";"Dole.";"Gore.";"U neutralu.";"Potpuno na gore.";"a";"Operativne Procedure"
"29";"Ocitavanje 2 inhg na meracu vakuma u vazduhoplovu je pokazatelj.";"Nedovoljnog podpritiska.";"Normalan podpritiska.";"Preteranog podpritiska.";"";"a";"Operativne Procedure"
"30";"Kocenje samo jednim od glavnih tockova poznato je kao.";"Diferencijalno kocenje.";"Pojedinacno kocenje.";"Kocenje u pravcu.";"";"a";"Operativne Procedure"
"31";"Ako guma proklizne tako da oznaka proklizavanja nije poravnata, to oznacava da.";"Mora biti proverena i moguce ponovo namontirana ili zamenjena.";"Je ona upotrebljiva.";"Treba proveriti pritisak u gumi.";"Kocnice nisu za upotrebu.";"a";"Operativne Procedure"
"32";"Crvena oznaka proklizavanja na glavnom tocku vazduhoplova služi da.";"Proveru poravnanja gume i naplatka.";"Prepoznavanje tipa gume.";"Balansiranje tocka.";"Proveru pritiska u gumi.";"a";"Operativne Procedure"
"33";"Pilot može obicno da pregleda stanje napunjenosti uljno-pneumatskih amortizera tokom pretpoletnog pregleda pomocu.";"Utvrdivanjem koliko je noga amortizera izvucena.";"Merenja pritiska u uljno-pneumatskim amortizerima.";"Ocitavanjem nivoa hidraulicne tecnosti na uljno pneumatskom amortizeru.";"Ovaj pregled ne može biti izvršen od strane pilota.";"a";"Operativne Procedure"
"34";"Preciznost visinomera se proverava pomocu. ДЦВ-PEL-ОБ-1001 издање 01 Датум примене: 25.08.2018. Страна 6 / 20 CAD-PEL-OB-1001 Issue 01 Еffective date: 25.08.2018. Page 6 / 20 Скадарска 23, 11000 Београд, Србија, тел. 011 292 70 60 факс 011 311 75 79 e mail:dgca@cad.gov. rs www.cad.gov.rs Skadarska 23, 11000 Belgrade, Serbia, tel.011 292 70 00 fax. 011 311 75 79 e-mail: dgca@cad.gov.rs, www.cad.gov.rs";"Postavljanjem visinomera na QNH i proverom ocitavanja visine dok smo na zemlji.";"Niskim prolazom pored tornja kome znamo visinu.";"Uporednim ocitavanjem visinomera i pokazivanja radio visinomera.";"Uporednim ocitavanjem visine u letu i visine na vazduhoplovnoj geografskoj karti 1:500 000.";"a";"Operativne Procedure"
"35";"Koji je najcešcu uzrok izbijanja požara prilikom dosipanja goriva uzrokovanog varnicom statickog elektriciteta?";"Dosipanje goriva iz plasticne kante u vazduhoplov koji nije uzemljen.";"Dosipanje goriva iz metalne kante u vazduhoplov koji nije uzemljen.";"Dosipanje goriva u uzemljen vazduhoplov kada mu radi motor.";"070.03 -";"a";"Operativne Procedure"
"36";"Koju bi frekvenciju trebalo koristiti u vazduhoplov kada polece sa aerodrome na teritoriji Republike Srbije, koji nema objavljenu svoju frekvencu.?";"123.5 MHz.";"123.2 MHz.";"122.8 MHz.";"121.5 MHz.";"a";"Operativne Procedure"
"37";"Zvanicni podaci granicnih operativnih limita i dozvoljenih masa vašeg vazduhoplova mogu se naci u:";"Letackom prirucniku vazduhoplova.";"Knjižici održavanja.";"Sertifikatu plovidbenosti i u Sertifikatu registracije.";"Službenom listu Vazduhoplovnih vlasti.";"a";"Operativne Procedure"
"38";"Na mestu vazduhoplovnog udesa, preživeli je napravio signal na zemlji koji prikazuje veliki krst sa uglom od 90 stepeni izmedu kraka krsta. Šta to oznacava?";"Traži medicinsku pomoc.";"Traži pomoc.";"Ovo je naša pozicija.";"Svi preživeli su nepovredeni.";"a";"Operativne Procedure"
"39";"Težina 1 USA galon AVGAS 100 LL iznosi.";"6 lbs.";"3 lbs.";"4 lbs.";"5 lbs.";"a";"Operativne Procedure"
"40";"Kada se svetlo protiv sudara koristi (ako je instalirano)?";"Mora biti ukljucen sve vreme dok motor radi.";"Mora biti ukljucen sve vreme dok vazduhoplov leti.";"Mora se ukljuciti posle startovanja motora i iskljuciti pre gašenja motora.";"Mora se ukljuciti neposredno pre poletanja i iskljuciti po napuštanju piste.";"a";"Operativne Procedure"
"41";"U uslovima letenja tokom trajanja dnevne svetlosti, pilot utvrdi da svetla protiv sudara na vazduhoplovu nisu ispravna. Koje su neophodne radnje koje pilot mora da sprovede?";"Nastavi sa letom, dokle god su uslovi da ga završi za vreme dnevne svetlost, i popravi svetla cim bude mogao.";"Odmah sleti na najbliži aerodrome.";"Sleti što je pre moguce na najbliže odgovarajuce letilište.";"Vrati se na svoje maticno letilište i objavi neispravnost vazduhoplova dok se svetla ne poprave.";"a";"Operativne Procedure"
"42";"Koje jedinice mere se koriste u vazduhoplovstvu kada se saopštavaju podaci o vetru (sa izuzetkom poletanja i sletanja)? ДЦВ-PEL-ОБ-1001 издање 01 Датум примене: 25.08.2018. Страна 7 / 20 CAD-PEL-OB-1001 Issue 01 Еffective date: 25.08.2018. Page 7 / 20 Скадарска 23, 11000 Београд, Србија, тел. 011 292 70 60 факс 011 311 75 79 e mail:dgca@cad.gov. rs www.cad.gov.rs Skadarska 23, 11000 Belgrade, Serbia, tel.011 292 70 00 fax. 011 311 75 79 e-mail: dgca@cad.gov.rs, www.cad.gov.rs";"Pravi kurs i cvorovi.";"Pravi kurs i kilometri na cas.";"Magnetni kurs i statutne milje na cas.";"Magnetni kurs i cvorovi.";"a";"Operativne Procedure"
"43";"Svi vazduhoplovi na manevarskim površinama aerodroma sa pokrenutim motorima ukljucuju svoja svetla da bi to oznacili. Koje od navedenih se koristi u tu svrhu?";"Crveno svetlo protiv sudara.";"Svetla za sletanje.";"Navigaciona svetla.";"Svetla na repu.";"a";"Operativne Procedure"
"44";"Prilikom pretpoletnog pregleda pomerite upravljacki volan vazduhoplova u jednu stranu i ustanovite da se krilce naviše otklonilo više od krilca nadole. Šta bi ste uradili?";"Ne bi ništa, jer su krilca diferencijalnog tipa.";"Pozvali bi mehanicara.";"Smatrali bi situaciju normalnom dokle god je otklon na suprotnoj strani isti, medutim napravili bi zapis u knjižici održavanja.";"Opravili nejednako otklanjanje podešavanjem zavrtnja na poluzi krilca.";"a";"Operativne Procedure"
"45";"Pilot je dužan da se uveri da je vazduhoplov propisano opremljen za planirani let. Ukoliko postoji bulo kakva sumnja pilot mora to da proveri u:";"Listi minimalne opreme.";"Uverenju o plovidbenosti.";"Sertifikat izveštaja Održavanja.";"Uputstvo pilotu za eksploataciju.";"a";"Operativne Procedure"
"46";"Koje od navedenog nije deo faze uzbunjivanja Službe Traganja i Spasavanja?";"Faza Hitnosti.";"Faza Neizvesnosti.";"Faza Upozorenja.";"Faza Opasnosti.";"a";"Operativne Procedure"
"47";"Pri odabiru poželjnih ruta zbog buke, zaokreti tokom poletanja i penjanja ne sme biti predviden dok vazduhoplov ne dostigne:";"500ft iznad terena ili najviše prepreke u putanji leta.";"1000ft iznad terena ili najviše prepreke u putanje leta.";"1500ft iznad terena ili najviše prepreke u putanje leta.";"2000ft iznad terena ili najviše prepreke u putanje leta.";"a";"Operativne Procedure"
"48";"Ako pilot odluci da objavi „distress"" ili poruku hitnosti, na kojoj frekvenciji treba emitovati objavu, kao alternativu umesto na 121.5 MHz?";"Na frekvenciji koju trenutno koristi.";"On treba trenutno da selektuje 121.5 MHz pre zapocinjanja objave.";"Na frekvenciju najbližeg aerodroma sa kompletnim servisom kontrole vazdušnog saobracaja.";"Na frekvenciji svog maticnog aerodroma.";"a";"Operativne Procedure"
"49";"Koje od navedenih iskaza definiše vazduhoplovnu nesrecu.";"Povreda lica na zemlji koja je bila pogodena delom koji se odvojio od vazduhoplova dok je on bio u vazduhu, ali time nije narušena sigurnost samog vazduhoplova.";"Udar groma u avion tokom leta.";"Otkaz motora u letu.";"Eksplozija gume glavnog trapa ili repnog tocka tokom poletanja ili sletanja.";"a";"Operativne Procedure"
"50";"Koja od sledecih iskaza nije tacan? ДЦВ-PEL-ОБ-1001 издање 01 Датум примене: 25.08.2018. Страна 8 / 20 CAD-PEL-OB-1001 Issue 01 Еffective date: 25.08.2018. Page 8 / 20 Скадарска 23, 11000 Београд, Србија, тел. 011 292 70 60 факс 011 311 75 79 e mail:dgca@cad.gov. rs www.cad.gov.rs Skadarska 23, 11000 Belgrade, Serbia, tel.011 292 70 00 fax. 011 311 75 79 e-mail: dgca@cad.gov.rs, www.cad.gov.rs Nesreca mora biti prijavljena ako, u meduvremenu od kad se bilo ko ukrca na vazduhoplov i sve dok ga svi ne napuste:";"Putnik umre prirodnom smrcu.";"Bilo ko da je ubijen ili ozbiljno povreden dok je bio unutar ili na samom vazduhoplovu.";"Vazduhoplov zadobio oštecenje ili lom strukture.";"Vazduhoplov je potpuno nedostupan ili je nestao.";"a";"Operativne Procedure"
"51";"Ako pilot oceni da je njegov vazduhoplov u ozbiljnoj i neposrednoj opasnosti ,njegova poruka treba da zapocne sa:";"Mayday Mayday Mayday.";"Pan Pan Pan Pan Pan Pan.";"Bilo Pan Pan Pan Pan Pan Pan bilo Mayday Mayday Mayday.";"Emergency Emergency Emergency. 070.04 -";"a";"Operativne Procedure"
"52";"Za nocno letenje vazduhoplov mora biti opremljen sledecim svetlima :";"Levo krilo: crveno, desno krilo: zeleno, rep: belo.";"Levo krilo: zeleno, desno krilo: crveno, rep: belo.";"Levo krilo: belo, desno krilo: belo, rep: crveno.";"Levo krilo: belo, desno krilo: belo, rep: narandžasto.";"a";"Operativne Procedure"
"53";"Koje pocetne mere predostrožnosti pilot mora da preduzme kada parkira vazduhoplov sa magnetima koji nemaju uzemljenje zbog oštecenja prikljucaka u samom prekidacu startera:";"Plocica bi trebala da se stavi u avion kao upozorenje za druge, "" živi magneti "".";"Ostali piloti trebaju biti upozoreni da ne koriste vazduhoplov.";"Vazduhoplov treba da bude prizemljen pravljenjem unosa u knjižicu vazduhoplova.";"Vazduhoplovne vlasti bi o tome morale odmah biti obaveštene.";"a";"Operativne Procedure"
"54";"Dok krstarite na 9500 fita MSL, smeša gorivo/vazduh je dobro podešena. Šta ce se desiti ako se spustite na 4500 fita MSL, bez pravilno prepodešene smeše?";"Smeša gorivo/vazduh ce postati previše siromašna.";"Postojace više goriva u cilindrima nego što je potrebno za normalno sagorevanje, i višak goriva ce apsorbovati toplotu i ohladiti motor.";"Suviše bogata smeša ce uzrokovati vecu temperaturu glave cilindara i to može da uzrokuje detonacije.";"Smeša gorivo/vazduh može postati veoma bogata.";"a";"Operativne Procedure"
"55";"Šta ce se dogoditi ako pumpa za ubrizgavanje goriva nije potpuno zabravljena posle upotrebe?";"Smeša gorivo /vazduh ce biti prebogata jer gorivo curi u uvodnik glavnog voda goriva.";"Smeša gorivo/ vazduh ce biti previše siromašna jer vazduh curi u uvodnik glavnog voda goriva.";"Curenje goriva u kabini.";"Nastace detonacije u motoru uzrokovane prebogatom smešom.";"a";"Operativne Procedure"
"56";"Šta se dogada kada se olabavi poklopac krilnog rezervoara goriva?";"Nizak vazdušni pritisak na gornjaci krila ce uzrokovati isisavanje svog goriva.";"Kiša ce prodreti u rezervoar i kontaminirati goriva.";"Olabavljen poklopac ce stvoriti oštecenje komandnih površina ako spadne u potpunosti.";"Aerodinamicko opstrujavanje oko grla ulivnika goriva ce poremetiti protok goriva.";"a";"Operativne Procedure"
"57";"Punjenje rezervoara goriva posle poslednjeg leta u danu se smatra dobrom praksom zato što ce to.";"Spreciti kondenzaciju jer eliminiše prazan prostor u rezervoaru.";"Primorati postojecu vodu ka vrhu rezervoara dalje od gorivnih vodova prema motoru.";"Spreciti širenje goriva jer smo eliminisali vazdušni prostor u rezervoaru.";"ДЦВ-PEL-ОБ-1001 издање 01 Датум примене: 25.08.2018. Страна 9 / 20 CAD-PEL-OB-1001 Issue 01 Еffective date: 25.08.2018. Page 9 / 20 Скадарска 23, 11000 Београд, Србија, тел. 011 292 70 60 факс 011 311 75 79 e mail:dgca@cad.gov. rs www.cad.gov.rs Skadarska 23, 11000 Belgrade, Serbia, tel.011 292 70 00 fax. 011 311 75 79 e-mail: dgca@cad.gov.rs, www.cad.gov.rs";"a";"Operativne Procedure"
"58";"Koji je najbolji nacin da se smanji mogucnost kontaminacije goriva sa vodom?";"Držanje rezervoara goriva napunjenih da vrha, pomoci ce da se spreci kondenzacija.";"Filteri goriva moraju biti zaptiveni tako da sprece ulazak kišnice.";"Ventilacioni otvori moraju biti zacepljeni do je avion parkiran preko noci.";"";"a";"Operativne Procedure"
"59";"Za pravilno odstranjivanje vode iz gorivnog sistema vazduhoplova opremljenog sa drenažom u filteru goriva i drenažama za brzo dreniranje, neophodno je drenirati gorivo iz:";"Drenaža filtera goriva i drenažama rezervoara goriva.";"Drenaž filtera goriva.";"Najniže tacke gorivnog sistema.";"";"a";"Operativne Procedure"
"60";"Koju vrstu zaprljanosti goriva je najteže izolovati kod filter sistema za uzimanje uzoraka?";"Vodu.";"Mrvice rde i cestice prljavštine.";"Masti ili ulja.";"Led.";"a";"Operativne Procedure"
"61";"Koje jedinice mere se koriste u vazduhoplovstvu kada se saopštavaju podaci za vertikalnu brzinu?";"Fita u minuti.";"Metara u minuti.";"Metara u sekundi.";"Podatak je u fita u sekundi.";"a";"Operativne Procedure"
"62";"Koji je najpouzdaniji praktican metod provere nivoa goriva u rezervoarima vazduhoplova dok je on na zemlji:";"Vizuelno proveriti nivo goriva u rezervoarima.";"Ocitati pokazivace goriva dok motor radi.";"Izmeriti masu vazduhoplova.";"Mrdati kraj krila i cuti buckanje goriva.";"a";"Operativne Procedure"
"63";"Koja je specificna masa benzina za klipne motore na vazduhoplovima?";"0.72 kg/l.";"0.60 kg/l.";"1.00 kg/l.";"1.72 kg/l.";"a";"Operativne Procedure"
"64";"Koji je razlog da gasimo motor sa unutrašnjim sagorevanjem tako što koristimo rucicu smeše a ne prekidac startera:";"Radeci na taj nacin mi izbegavamo samo-zapaljenje usled prisustva smese goriva/vazduha u cilindrima.";"Zato što motor ne možemo zaustaviti iskljucivanjem magneta.";"Radeci na taj nacin mi sprecavamo gašenje motora na visokim temperaturama.";"Zato što se prekidacem startera motor prekida suviše naglo i na taj nacin nastaje oštecenje ležaja osovine.";"a";"Operativne Procedure"
"65";"Šta ce te da uradite ako temperatura glave cilindara opadne previše tokom prilaza za sletanje ili tokom planiranja bez motora:";"Primeniti dovoljno snage kako bi motor održao toplim.";"Ukljuciti grejanje karburatora.";"Smanjiti brzinu kako bi opao efekat hladenja vazdušne struje.";"Osiromašiti smešu. 070.05 -";"a";"Operativne Procedure"
"66";"Posle iznenadnog totalnog gubitka snage motora, kad nema mehanicke buke, i elisa nastavi da se okrece. Najverovatniji ДЦВ-PEL-ОБ-1001 издање 01 Датум примене: 25.08.2018. Страна 10 / 20 CAD-PEL-OB-1001 Issue 01 Еffective date: 25.08.2018. Page 10 / 20 Скадарска 23, 11000 Београд, Србија, тел. 011 292 70 60 факс 011 311 75 79 e mail:dgca@cad.gov. rs www.cad.gov.rs Skadarska 23, 11000 Belgrade, Serbia, tel.011 292 70 00 fax. 011 311 75 79 e-mail: dgca@cad.gov.rs, www.cad.gov.rs uzrok gubitka snage motora je:";"Ne doticanje goriva.";"Kvar magneta.";"Polomljen ventil u cilindru.";"";"a";"Operativne Procedure"
"67";"Ukoliko je otkaz motora pracen mehanickom bukom i elisa prestane da se okrece, verovatan uzrok otkaza motora je:";"Polomljen ventil u cilindru.";"Nedoticanje goriva.";"Kvar magneta.";"";"a";"Operativne Procedure"
"68";"Koja je ispravna pilotska procedura u slucaju iskakanja osiguraca?";"Cekajte dok se osigurac ohladi i gurnite ga nazad, ukoliko opet iskoci, nemojte ga ponovo gurnuti nazad.";"Gurnite osigurac i pritisnite ga snažno prstom dok se namesti.";"Nemojte ga nikako gurnuti u ležište osiguraca.";"Gurnite osigurac nazad, pošto ste prethodno iskljucili napajajucu opremu.";"a";"Operativne Procedure"
"69";"Šta treba uraditi ako vam se motor vazduhoplova pregreje tokom taksiranja?";"Okrenuti u vetar i držati ga na preporucenim obrtajima za relant.";"Odmah ugasiti motor.";"Povecati obrtaje motora radi boljeg opstrujavanja rebara za hladenje.";"Obogatiti smesu da bi postigao hladenje komore sagorevanja.";"a";"Operativne Procedure"
"70";"Tokom vezivanja vazduhoplova, morate ostaviti konopac malo olabavljen?";"Kada koristite klasicne konopce za vezivanje.";"Kada koristite najlonske konopce za vezivanje.";"Kada su jaki vetrovi.";"Vezivanje mora biti uvek cvrsto, nikada labavo.";"a";"Operativne Procedure"
"71";"Zašto morate proveriti uzorak goriva iz drenaža pre svakog leta?";"Da bi se uverili da je gorivo bez necistoca i da je prave gradacije.";"Da bi se uverili da gorivo tece slobodnim padom.";"Da bi se uverili da gorivna pumpa radi pravilno.";"Da bi se uverili da se koristi ispravna vrsta goriva.";"a";"Operativne Procedure"
"72";"Kada prilazite rulnoj stazi do linije cekanja od strane obeležene punim linijama, pilot.";"Ne sme da prede linije bez odobrenja kontrole letenja, ATC.";"Može da nastavi da taksira.";"Može da nastavi taksiranje dok celokupni vazduhoplov ne prede linije.";"";"a";"Operativne Procedure"
"73";"Koje procedure morate da se pridržavate da bi izbegli vrtložnu turbulenciju velikog mlaznjaka ako preseca vaš kurs sa leva na desno približno 1 milju ispred i to na vašoj visini?";"Budite sigurni da ste nešto iznad putanje leta mlaznjaka.";"Smanjite vašu brzinu na VA i održavajte visinu i kurs.";"Budite sigurni da ste neznatno ispod putanje leta mlaznjaka i upravni na kurs.";"";"a";"Operativne Procedure"
"74";"Koliko dugo ce se vrtložna turbulencija zadržati posle prolaska velikog vazduhoplova?";"Pet minuta ili više; ATC dozvoljava dva do tri minuta razmaka.";"Dva minuta. ДЦВ-PEL-ОБ-1001 издање 01 Датум примене: 25.08.2018. Страна 11 / 20 CAD-PEL-OB-1001 Issue 01 Еffective date: 25.08.2018. Page 11 / 20 Скадарска 23, 11000 Београд, Србија, тел. 011 292 70 60 факс 011 311 75 79 e mail:dgca@cad.gov. rs www.cad.gov.rs Skadarska 23, 11000 Belgrade, Serbia, tel.011 292 70 00 fax. 011 311 75 79 e-mail: dgca@cad.gov.rs, www.cad.gov.rs";"Tri minuta.";"";"a";"Operativne Procedure"
"75";"Kada letimo vazduhoplovom sa kabinskim pritiskom visine preko 10,000 fita sve do i ukljucujuci 13,000 fita MSL, dodatni kiseonik mora da bude korišcen od strane posade.";"Za vreme tog leta ako ono prelazi 30 minuta na toj visini.";"Celokupno vreme trajanja leta na toj visini.";"Za vreme tog leta ako ono prelazi 10 minuta na toj visini.";"";"a";"Operativne Procedure"
"76";"Ako koristimo vazduhoplov sa kabinskim pritiskom visine iznad 13,000 fita MSL, dovoljna kolicina kiseonika mora biti nošena za snabdevanje.";"Clanove posade i putnike.";"Samo clanova posade.";"Samo putnika.";"";"a";"Operativne Procedure"
"77";"Nakon odvajanja vazdušne struje sa jednog krila i zaokretanjem i klizanjem na jednu stranu, pilot ce spreciti da vazduhoplov razvije puni kovit tako što ce.";"Otkloniti kormilo pravca na suprotnu stranu od klizanja i popustiti komandu dubine napred da bi prikupio brzinu.";"Momentalno otkloniti sve komande leta na suprotnu stranu od okretanja.";"Povuci komandnu palicu i na ovaj nacin izvaditi se iz poniranja.";"Trenutno izvuci vazdušne kocnice (ako su ugradene).";"a";"Operativne Procedure"
"78";"Odaberi ispravnu proceduru za vadenje iz kovita za avione?";"Nožnu komandu u suprotnu stranu od strane rotacije, krilca u neutralno, palicu unapred i nežno se izvuci iz poniranja.";"Nožnu komandu u stranu rotacije, a krilcima u suprotnu stranu od rotacije i palicu unazad.";"Nožnu komandu u suprotnu stranu od strane rotacije, krilca u neutralno, palicu unazad.";"Otklonite kormilo pravca i palicu u stranu rotacije i snažno gurnite palicu napred.";"a";"Operativne Procedure"
"79";"Odaberi ispravnu radnju za vadenje iz spiralnog zaokreta?";"Izravnaj krila komandujuci krilcima i lagano izadi iz nastalog poniranja.";"Upotrebi pun otklon kormila pravca u stranu rotacije, gurni volan za komandovanje napred da bi prekinuo prevlacenje, a potom lagano izadi iz nastalog poniranja.";"Upotrebi komandu krilaca za suprotni smer,popusti komandni volan napred i lagano izadi nastalog poniranja.";"";"a";"Operativne Procedure"
"80";"Glavni prednost upotrebe zakrilaca u prilazu i sletanju je to što.";"Obezbeduje isti iznos uzgona pri manjim brzinama.";"Opada ugao poniranja bez porasta brzine kroz vazduh.";"Umanjuje uzgon i na taj nacin omogucava prilaz strmiji od normalnog.";"070.06 -";"a";"Operativne Procedure"
"81";"Koje oznake se mogu prikazati tokom dana na aerodromu radi oznacavanja neupotrebljivosti bilo kog dela manevarskih površina?";"Krstovi jednom jasnom bojom ( po mogucstvu bela) rasporedeni horizontalno.";"Narandžasta zastave na granici neupotrebljive površine.";"Beli i narandžasti konusi po granici neupotrebljive površine.";"Veliki crveni pravougaonici sa žutim dijagonalnim oznakama rasporedeni horizontalno.";"a";"Operativne Procedure"
"82";"U signalnoj zoni aerodrome, znak (Slika I), znaci: (Pogledajte Sliku PPL OP-4). ДЦВ-PEL-ОБ-1001 издање 01 Датум примене: 25.08.2018. Страна 12 / 20 CAD-PEL-OB-1001 Issue 01 Еffective date: 25.08.2018. Page 12 / 20 Скадарска 23, 11000 Београд, Србија, тел. 011 292 70 60 факс 011 311 75 79 e mail:dgca@cad.gov. rs www.cad.gov.rs Skadarska 23, 11000 Belgrade, Serbia, tel.011 292 70 00 fax. 011 311 75 79 e-mail: dgca@cad.gov.rs, www.cad.gov.rs";"Desni školski krug je u upotrebi.";"Posle sletanja napustite pistu desnim zaokretom.";"Parkiralište je na desnoj strani.";"Produžite na sledeci aerodrom, pista je zatvorena.";"a";"Operativne Procedure"
"83";"Da bi ublažio bocno opterecenje na stajni trap tokom sletanja, pilot mora da održava.";"Uzdužnu osu vazduhoplova paralelnu pravcu kretanja.";"Pravac kretanja vazduhoplova paralelno pisti.";"Spustiti krilo u vetar dovoljno da spreci tendenciju vazduhoplova da se zanosi.";"";"a";"Operativne Procedure"
