"3";"Koristeći tabelu na slici br.1 odredite koja od navedenih tvrdnji je u celini tačna.";"Sila se označava sa F, jedinica je N a odgovara joj izraz m x a .";"Brzina se označava se E, jedinica je kg/s a odgovara joj izraz m x a";"Ubrzanje se označava sa a , jedinica m/s a odgovara joj izraz l/t2.";"Brzina se označava sa V, jedinica je m/s2 a odgovara joj izraz m/V.";"a";"Teorija letenja";"_imgs/Teorija letenja-Slika br 1.png"
"4";"Koristeći tabelu na slici br.1 odredite koja od navedenih tvrdnji je u celini tačna.";"Protok se označava sa Q, jedinica je kg/s a odgovara joj izraz m x a .";"Energija se označava sa E , jedinica je J a odgovara joj izraz F x l.";"Protok se označava se Q, jedinica je kg/s a odgovara joj izraz l / t .";"Energija se označava sa E , jedinica je bar a odgovara joj izraz l2.";"b";"Teorija letenja";"_imgs/Teorija letenja-Slika br 1.png"
"5";"Koristeći tabelu na slici br.1 odredite koja od navedenih tvrdnji je u celini tačna.";"Gustina se označava sa T, jedinica je kg/m3 a odgovara joj izraz F x l";"Gustina se označava sa R, jedinica je kg/s a odgovara joj izraz F/S.";"Pritisak se označava sa p, jedinica je bar a odgovara joj izraz F x l";"Pritisak se označava sa p, jedinica je bar a odgovara joj izraz F/S.";"d";"Teorija letenja";"_imgs/Teorija letenja-Slika br 1.png"
"6";"Koristeći Bernulijevu jednačinu, definisati promenu (porast / opadanje) parametra strujanja (p, v, S), u odnosu na geometriju cevi promenljivog preseka. Koristeći sliku br.3 izaberite koji odgovor je u potpunosti tačan.";"v1 < v2 > v3 < v1";"S1 > S2 > S3 < S1";"S1 > S2 < S3 < S1";"p1 > p2 < p3 > p1";"c";"Teorija letenja";"_imgs/Teorija letenja-Slika br 3.png"
"7";"Koristeći Bernulijevu jednačinu, definisati promenu (porast / opadanje) parametara strujanja (p, v, S), u odnosu na geometriju cevi promenljivog preseka. Koristeći sliku br.3 izaberite koji odgovor je u potpunosti tačan.";"p1 > p2 > p3 < p1";"v1 < v2 > v3 > v1";"S1 > S2 > S3 < S1";"v1 < v2 > v3 < v1";"b";"Teorija letenja";"_imgs/Teorija letenja-Slika br 3.png"
"8";"Kojim slovom je na slici br.4 uz pitanje obeležena zona podpritiska u struji vazduha oko aeroprofila";"B";"C";"A";"D";"a";"Teorija letenja";"_imgs/Teorija letenja-Slika br 4.png"
"9";"Na slici br.5 u prilogu označeni su slovima:";"A - tetiva profila, B – skeletna linija, C – napadni ugao";"B - tetiva profila, A – skeletna linija, C – napadni ugao";"B - tetiva profila, C – skeletna linija, A – napadni ugao";"C - tetiva profila, B – skeletna linija, A – napadni ugao";"a";"Teorija letenja";"_imgs/Teorija letenja-Slika br 5.png"
"10";"Kojim slovom je obeležena slika br.6 na kojoj je tačno nacrtana brzina strujanja u graničnom sloju?";"A";"B";"C";"D";"a";"Teorija letenja";"_imgs/Teorija letenja-Slika br 6.png"
"11";"Na priloženoj slici br.7 obeleženi su slovima:";"A – X osa, B – težište, C – Z osa, D – dužina tetive.";"A – sila potiska, B –težište, C sila otpora, D - dužina tetive";"A – Z osa, B – sila otpora, C – težište, E – udaljenost CT od napadne ivice";"A – sila otpora, B – dužina tetive, C –težište, E – X osa";"b";"Teorija letenja";"_imgs/Teorija letenja-Slika br 7.png"
"12";"U standardnoj atmosferi tri osnovna parametra se označavaju:Slika br. 19";"A";"D";"C";"B";"d";"Teorija letenja";"_imgs/Teorija letenja-Slika br 19.png"
"13";"Vrednosti gustine = 1,14 kg/m3; pritiska = 0.95 bar i temperature = 8,5 °C u standardnoj atmosferi odgovaraju visini od:";"5.000 metara";"1.000 metara";"Nivo mora";"10.000 metara";"b";"Teorija letenja";""
"14";"Vrednosti gustine = 0,8 kg/m3; pritiska = 0,62 bar i temperature = -17,5 °C u standardnoj atmosferi odgovaraju visini od:";"1.000 metara";"5.000 metara";"Nivo mora";"10.000 metara";"b";"Teorija letenja";""
"15";"Na slici br.8 su prikazane osnovne komandne i aerodinamične površine jedrilice i označene bitne geometrijske veličine.";"1 – krilo, 2 – horizontalni stabilizator, 3 – vertikalni stabilizator, 4 – krilca";"1 – krilce, 2 – horizontalni stabilizator, 3 – vertikalni stabilizator, 4 – krilo";"1 – krilo, 2 – vertikalni stabilizator, 3 – horizontalni stabilizator, 4 – krilca";"1 – krilo, 2 – krilca, 3 – vertikalni stabilizator, 4 – eleroni";"a";"Teorija letenja";"_imgs/Teorija letenja-Slika br 8.png"
"16";"Na slici br.8 su prikazane osnovne komandne i aerodinamične površine jedrilice i označene bitne geometrijske veličine.";"5 – eleroni, 6 – aerodinamične kočnice, 7 – horizontalno kormilo, 8 -vertikalno kormilo";"5 – zakrilca, 6 – aerodinamične kočnice, 7 – horizontalno kormilo, 8 -vertikalno kormilo";"5 – eleroni, 6 – zakrilce, 7 – vertikalno kormilo, 8 - horizontalno kormilo";"5 – krilca, 6 – aerodinamične kočnice, 7 – horizontalni stabilizator, 8 -vertikalno stabilizator";"b";"Teorija letenja";"_imgs/Teorija letenja-Slika br 8.png"
"17";"Vitkost krila se obeležava i jednaka je: (Slika br.8 )";"T = 2 l/ b";"/\ = b / l";"P= l / b";"Na slici nema oznaka";"b";"Teorija letenja";"_imgs/Teorija letenja-Slika br 8.png"
"18";"Koja od navedenih tvrdnji nije tačna:";"Horizontalna krma ima efekat propinjanje / propadanje";"Krilca imaju efekat valjanja jedrilice";"Zakrilca imaju efekat smanjenja minimalne brzine";"Krilca imaju efekat skretanja jedrilice";"d";"Teorija letenja";""
"19";"Koja od navedenih tvrdnji nije tačna:";"Aerodinamičke kočnice imaju efekat ograničenja brzine u obrušavanju";"Aerodinamičke kočnice imaju efekat smanjenja minimalne brzine";"Zakrilca imaju efekat smanjenja minimalne brzine";"Horizontalna krma ima efekat propinjanje / propadanje";"b";"Teorija letenja";""
"20";"Koji izraz za aerodinamičku silu uzgona je tačan? (Slika br 15)";"A";"B";"C";"D";"a";"Teorija letenja";"_imgs/Teorija letenja-Slika br 15.png"
"21";"Koje oznake u formuli aerodinamičke sile uzgona nisu tačne? (Slika br 17)";"B";"D";"A";"C";"b";"Teorija letenja";"_imgs/Teorija letenja-Slika br 17.png"
"22";"Koji izraz za aerodinamičku silu otpora je tačan? (Slika br 16)";"A";"D";"C";"B";"c";"Teorija letenja";"_imgs/Teorija letenja-Slika br 16.png"
"23";"Koje oznake u formuli aerodinamičke sile otpora nisu tačne? (Slika br 18)";"D";"C";"B";"A";"d";"Teorija letenja";"_imgs/Teorija letenja-Slika br 18.png"
"24";"Šta utiče na promenu koeficijenta otpora?";"Susedne površine, gustina vazduha, brzina kretanja, oblik profila.";"Oblik profila, napadni ugao, brzina kretanja";"Brzina kroz struju vazduha, napadni ugao, hrapavost površine";"Oblik profila, hrapavost površine krila, napadni ugao, susedne površine";"d";"Teorija letenja";""
"25";"Šta utiče na promenu koeficijenta otpora trenja?";"Oblik profila";"Glatkoća površine";"Gustina vazduha";"Brzina kretanja";"b";"Teorija letenja";""
"26";"Šta utiče na promenu koeficijenta indukovanog otpora?";"Veličina sile uzgona";"Gustina vazduha";"Brzina kretanja";"Oblik profila";"a";"Teorija letenja";""
"27";"Šta utiče na promenu koeficijenta interferentnog otpora?";"Brzina kretanja";"Gustina vazduha";"Veličina sile uzgona";"Susedne aerodinamičke površine";"d";"Teorija letenja";""
"28";"Na priloženoj slici br.9 označene su:";"1. kriva koeficijenta indukovanog otpora, 2. polara, 3. kriva koeficijenta uzgona";"1. polara koeficijenta uzgona, 2. polara, 3. kriva koeficijenta otpora";"1. kriva koeficijenta uzgona, 2. polara, 3. kriva koeficijenta otpora";"1. kriva koeficijenta otpora, 2. polara, 3. kriva koeficijenta uzgona";"c";"Teorija letenja";"_imgs/Teorija letenja-Slika br 9.png"
"29";"Na priloženoj slici br.9, crtežu označenom brojem 1, slovom K obeležen je:";"Produženi uzgon";"Maksimalni otpor";"Najveći indukovani otpor";"Slom uzgona";"d";"Teorija letenja";"_imgs/Teorija letenja-Slika br 9.png"
"30";"Na priloženoj slici br.9, crtežu označenom brojem 2, slovom D označen je:";"Tačka sa parametrima optimalnog kruženja";"Brzina najvećeg doleta";"Tačka sa minimalnim indukovanim otporom";"Tačka sa parametrima najvećeg doleta";"d";"Teorija letenja";"_imgs/Teorija letenja-Slika br 9.png"
"31";"Na priloženoj slici br.9, crtežu označenom brojem 2, :";"Ordinata se označava sa Cz, a apscisa sa Cx";"Ordinata se označava sa Fz (uzgon), a apscisa sa Fx (otpori)";"Ordinata se označava sa Cy, a apscisa sa Cs";"Ordinata se označava sa V (brzine), a apscisa sa Fz (uzgon)";"a";"Teorija letenja";"_imgs/Teorija letenja-Slika br 9.png"
"32";"Na priloženoj slici br.10 je prikazana:";"Polara otpora";"Polara brzina";"Polara krila";"Polara uzgona";"b";"Teorija letenja";"_imgs/Teorija letenja-Slika br 10.png"
"33";"Na priloženoj slici br.10 V1, V2, V3 i W1 označavaju u istom redosledu:";"Brzinu optimalnog kruženja, brzinu najvećeg doleta, maksimalnu brzinu, brzinu propadanja";"Minimalnu brzinu, brzinu pri minimalnom propadanju, brzinu najvećeg doleta, minimalno propadanje";"Minimalnu brzinu, brzinu minimalnog propadanja, maksimalnu brzinu, minimalno propadanje";"Brzinu sletanja, brzinu poletanja, maksimalnu brzinu, minimalno propadanje";"b";"Teorija letenja";"_imgs/Teorija letenja-Slika br 10.png"
"34";"Dovoñenjem jedrilice u zonu velikih napadnih uglova dolazi do:";"Porasta uzgona, smanjenja brzine, porasta otpora, smanjuje se upravljivost";"Pada uzgona, smanjenja brzine, porasta otpora, bolja je upravljivost.";"Porasta uzgona, smanjenja brzine, porasta otpora, bolja je upravljivost";"Pada uzgona, smanjenja brzine, porasta otpora, smanjuje se upravljivost";"d";"Teorija letenja";""
"35";"Na priloženoj slici br.11 pomeranje palice unapred dovodi do:";"Obaranja krmila dubine i smanjenja brzine jedrilice";"Obaranja krmila dubine i povećanja brzine jedrilice";"Podizanja krmila dubine i povećanja brzine jedrilice";"Podizanja krmila dubine i smanjenja brzine jedrilice";"b";"Teorija letenja";"_imgs/Teorija letenja-Slika br 11.png"
"36";"Na priloženoj slici br.12 pomeranje desne nožne pedale unapred dovodi do:";"Otklona krmila pravca u desno i skretanje u levo";"Otklona krmila pravca u levo i skretanje u levo";"Otklona krmila pravca u desno i skretanje jedrilice u desno.";"Otklona krmila pravca u levo i skretanje jedrilice u desno";"c";"Teorija letenja";"_imgs/Teorija letenja-Slika br 12.png"
"37";"Na priloženoj slici br.13 tačka posmatranja je ispred jedrilice. Pomeranje palice u levo dovodi do:";"Obaranja desnog a dizanja levog elerona i naginjanja na levo.";"Obaranja levog a dizanja desnog elerona i naginjanja na levo.";"Obaranja levog a dizanja desnog elerona i naginjanja na desno.";"Obaranja desnog a dizanja levog elerona i naginjanja na desno.";"a";"Teorija letenja";"_imgs/Teorija letenja-Slika br 13.png"
"38";"Jedrilica se nalazi u zaokretu. Kako će se promeniti koeficijent opterećenja ako se poveća bočni nagib?";"Opada";"Zavisi od brzine";"Ostaje isti";"Raste";"d";"Teorija letenja";""
"39";"U stacionarnom zaokretu jedrilice postoji ravnoteže sledećih vektora: težina, aerodinamička rezultanta, inerciona sila.";"Zavisi od visine";"Ne";"Zavisi od brzine";"Da";"d";"Teorija letenja";""
"40";"Posmatrajući sile koje deluju u zaokretu na priloženoj slici br.14, koja od navedenih vektorskih jednačina je tačna?";"G + Fin = R";"R + Fin = G";"G + R = Fin";"G - Fin = R";"a";"Teorija letenja";"_imgs/Teorija letenja-Slika br 14.png"
"41";"Prema kojoj vrednosti koeficijenta opterećenja nmax se projektuju standardne jedrilice?";"4.7";"2.8";"3.5";"5.3";"d";"Teorija letenja";""
"42";"Koji nagib jedrilice u zaokretu odgovara graničnoj vrednosti koeficijenta opterećenja?";"45°";"79°";"88°";"56°";"b";"Teorija letenja";""
"43";"Stabilnost jedrilice je osobina da nakon poremećaja u putanji u leta nastoji da:";"Se vrati na prvobitnu putanju";"Nastavi kretanje po novoj putanji";"Započne koordinirani zaokret";"Započne kovit";"a";"Teorija letenja";""
"44";"Dobra upravljivost jedrilice je osobina da mali otklon komandnih površina izaziva:";"Proporcionalnu reakciju jedrilice";"Mali gubitak brzine";"Inertnu promenu putanje";"Jedrilica ne reaguje";"a";"Teorija letenja";""
"45";"Zbog uzdužne upravljivosti jedrilice propisuju se:";"Dozvoljena težina pilota i položaj pilotskog sedišta";"Veličina površine krila";"Veličina preseka trupa";"Veličina površine zakrilaca";"a";"Teorija letenja";""
"46";"Skoro vertikalno poniranje sa oborenim kljunom i obrtanjem oko uzdužne ose jedrilice je:";"Kovit";"Prevučen let";"Obrušavanje";"Autorotacija";"a";"Teorija letenja";""
"47";"Na koji način se izlazi iz prevučenog leta:";"Izvlačenjem kočnica";"Smanjenjem brzine";"Povlačenje palice unazad";"Smanjenjem napadnog ugla";"d";"Teorija letenja";""
"1";"Pod pojmom Aerodrome Traffic se podrazumeva::";"Sav saobraćaj na manevarskim površinama i sve avionske operacije u blizini aerodroma";"Sva vozila na aerodromu";"Svi avioni na aerodromu";"Sav saobraćaj na manevarskim površinama 1";"a";"Komunikacije";""
"2";"VHF frekvencija se koristi za komunikacije čiji je opseg:";"Od 118,0 do 135,975 MHz";"Od 108,0 do 135,975 Khz";"Od 118,0 do 121,5 MHz";"";"a";"Komunikacije";""
"3";"Maksimalni domet VHF sredstva za komunikaciju koji možete da očekujete na FL100 iznosi";"120 nm";"1200 nm";"150 nm";"100 nm";"a";"Komunikacije";""
"4";"Vazduhoplov se nalazi u najboljem dometu VHF sredstva za komunikaciju ukoliko se nalazi:";"Na velikoj visini i u blizini aerodroma";"Na velikoj visini i na velikoj udaljenosti od sredstva";"Na maloj visini i na velikoj udaljenosti od sredstva";"Na maloj visini i na maloj udaljenosti od sredstva";"a";"Komunikacije";""
"5";"Značenje skraćenice ""IMC"" je:";"Instrumentalni meteorološki uslovi";"Let po pravilima vizuelnog letenja";"Let po pravilima instrumentalnog letenja";"Vizuelni meteorološki uslovi";"a";"Komunikacije";""
"6";"Izraz ""SVFR let"" znači:";"Specijalni VFR let";"Sektorski VFR let";"Školski VFR let";"VFR let u službi spasavanja";"a";"Komunikacije";""
"7";"Izraz ""CVFR let"" znači:";"Kontrolisani VFR let";"VFR let civilnog vazduhoplova";"Školski VFR let";"VFR let sa vidljivošću zemlje PPL – Komunikacije";"a";"Komunikacije";""
"8";"Skraćenica ""VMC"" znaci:";"Vizuelni meteorološki uslovi";"Let po pravilima vizuelnog letenja";"Instrumentalni meteorološki uslovi";"Let po pravilima instrumentalnog letenja";"a";"Komunikacije";""
"9";"Šta znači izraz ""VFR let"":";"Let po pravilima vizuelnog letenja";"Let po pravilima instrumentalnog letenja";"Školski let";"Let bez putnika";"a";"Komunikacije";""
"10";"Šta znači izraz ""wilco"":";"Razumem vašu poruku i postupiću po njoj";"Primio sam vašu zadnju poruku u celosti";"Moja poruka je konačna i očekujem vaš odgovor";"Zahtev je odobren";"a";"Komunikacije";""
"11";"Šta znači izraz ""verify"":";"Proveriti i dobiti potvrdu od pošiljaoca poruke";"Ne, odnosno zahtev nije odobren, odnosno nepravilno";"Ponovite sve ili sledeće delove vaše zadnje poruke";"Javljam razdvajanje delova poruke";"a";"Komunikacije";""
"12";"Šta znači izraz ""roger"":";"Primio sam vašu zadnju poruku u celosti";"Razumem vašu poruku i postupiću po njoj";"Moja poruka je konačna i čekam vaš odgovor";"Dozvoljavam predloženu akciju";"a";"Komunikacije";""
"13";"Šta znači izraz ""acknowledge"":";"Potvrdite, da ste primili i razumeli poruku";"Primio sam vašu zadnju poruku u celosti";"Ponovite sve ili sledeće delove vaše zadnje poruke";"Moja poruka je konačna i očekujem vaš odgovor";"a";"Komunikacije";""
"14";"Šta znači izraz “vacate right” ?";"Skrenite desno da napustite pistu";"Oslobodite pistu odmah";"Sledeći izlaz sa piste je s desne strane";"Skrenite desno posle poletanja";"a";"Komunikacije";""
"15";"Šta znači izraz 'go around'?";"Produžite posle neuspelog prilaza";"Prestignite avion ispred";"Napravite zaokret za 360 stepeni";"Vozite iz aviona na tački čekanja PPL – Komunikacije";"a";"Komunikacije";""
"16";"Šta znači izraz 'standby'?";"Sačekajte pozvaću vas ponovo";"Izaberite standby na ssr transponderu";"Zadržite sadašnju poziciju";"Nastavite u sadašnjem kursu i slušajte radio vezu";"a";"Komunikacije";""
"17";"Šta znači izraz monitor?";"Slušajte radiovezu na (frekvenca)";"Uspostavite radio vezu sa...";"Ponavljam zbog jasnoće ili isticanja";"Osmatraj instrumente";"a";"Komunikacije";""
"18";"Šta znači izraz report?";"Javite mi sledeće informacije";"Ponovite";"Javite mi vašu poruku";"Nastavite sa vašom porukom";"a";"Komunikacije";""
"19";"Šta znači izraz SID?";"Standardna instrumentalna dolazna ruta";"Standardna instrumentalna odlazna ruta";"Standardna vizuelna dolazna ruta";"Standardna vizuelna odlazna ruta";"a";"Komunikacije";""
"20";"Šta znači 'orbit right'";"Nastavite da radite desne zaokrete dok vas ne pozovemo";"Desni školski krug u upotrebi";"Skrenite desno da izbegnete drugi saobraćaj";"Napravite desni zaokret za 360 stepeni";"a";"Komunikacije";""
"21";"Pilot je dobio odobrenje da se zadrži na određenoj tački na maršruti do određenog vremena. Ovo vreme se zove:";"Očekivano vreme prilaska";"Predviđeno vreme iznad";"Predviđeno vreme dolaska";"Vreme čekanja";"a";"Komunikacije";""
"22";"Izraz ""altitude"" označava:";"Nadmorsku visinu";"Visinu iznad aerodroma";"Nivo leta";"Barometarsku visinu PPL – Komunikacije";"a";"Komunikacije";""
"23";"Šta znači izraz ""flight level"":";"Nivo u atmosferi, koji se upotrebljava za vertikalno razdvajanje vazduhoplova i određen je sa podešavanjem visinomera na 1.013,2 hpa - QNE pritisak";"Nivo u atmosferi, koji se upotrebljava za vertikalno razdvajanje vazduhoplova i određen je sa podešavanjem visinomera na lokalni QNH pritisak";"Nivo u atmosferi , koji se upotrebljava za vertikalno razdvajanje vazduhoplova i određen je sa podešavanjem visinomera na lokalni QFE pritisak";"Nivo pritiska na osnovi lokalnog QNH";"a";"Komunikacije";""
"24";"Faze leta: climb, take off, descent, start-up, approach, cruise, push back, final approach, taxi, take off roll, touch down i line-up su pomešane. Njihov redosled je:";"Start up, push back, taxi, line-up, take off roll, take off, climb, cruise, descent, approach, final approach, touch down";"Line-up, take off roll, take off, climb, cruise, descent, approach, start up, push back, taxi, final approach, touch down";"Push back, taxi, line-up, take off roll, start up, take off, descent, climb, cruise, touch down, approach, final approach";"";"a";"Komunikacije";""
"25";"Koji visinu je javio pilot vazduhoplova sa porukom ""five thousand feet QFE"":";"Visinu nad aerodromom";"Nivo leta";"Apsolutnu visinu";"Adekvatnu visinu u MSA (ICAO) 2";"a";"Komunikacije";""
"26";"Šta podrazumeva kontrolor letenja, ako mu pilot vazduhoplova javi ""FIVE THOUSAND FEET"":";"Visinu vazduhoplova 5.000 ft iznad srednjeg nivoa mora";"Visinomer vazduhoplova je podešen na lokalni pritisak QFE";"Visina vazduhoplova je 5.000 ft iznad aerodroma";"Visinomer vazduhoplova je podešen na standardni pritisak 1.013,2 hpa";"a";"Komunikacije";""
"27";"Visina 4.500 ft QNH se javlja frazom:";"FOUR THOUSAND FIVE HUNDRED FEET";"FORTY FIVE THOUSAND";"FOUR POINT FIVE";"FORTY FIVE HUNDRED FEET ABOVE LEVEL";"a";"Komunikacije";""
"28";"Radio vezom visinu 5.000 ft javljamo kao:";"FIVE THOUSAND FEET";"FIVE NULL NULL NULL";"FIVE ZERO ZERO ZERO FEET";"FIFTY HUNDRED";"a";"Komunikacije";""
"29";"Kako se radio vezom javlja 11.000 ft:";"WUN WUN THOUSAND FEET";"ELEVEN THOUSAND FEET";"WUN WUN ZERO ZERO ZERO FEET";"ELEVEN THOUSAND ZERO FEET PPL – Komunikacije";"a";"Komunikacije";""
"30";"Visina 10.500 ft sa pravilno javlja frazom:";"WUN ZERO THOUSAND FIVE HUNDRED FEET";"TEN POINT FIVE";"WUN ZERO FIVE HUNDRED FEET ABOVE SEA LEVEL";"TEN THOUSAND FIVE HUNDRED FEET";"a";"Komunikacije";""
"31";"COMM frekvencija 118,125 se u radio poruci izgovara kao:";"WUN WUN EIGHT DECIMEL WUN TOO koristeći 5/4 Digit frazeologiju ili WUN WUN EIGHT DECIMEL WUN TWO FIVE koristeći 6/4 Digit frazeologiju";"WUN WUN EIGHT WUN TWO FIVE";"WUN WUN EIGHT POINT WUN TWO FIVE";"WUN WUN EIGHT DECIMAL WUN TWO FIVE";"a";"Komunikacije";""
"32";"U radio poruci se broj 583 izgovara kao:";"FIVE EIGHT THREE";"FIVE HUNDRED EIGHTY THREE";"FIFTY EIGHT THREE";"FIVE HUNDRED EIGHT THREE";"a";"Komunikacije";""
"33";"U radio poruci se broj 496 izgovara kao:";"FOUR NINER SIX.";"FOUR HUNDRED AND NINETY SIX.";"FOUR HUNDRED AND NINER SIX.";"FOUR NINETY SIX.";"a";"Komunikacije";""
"34";"U radio poruci se broj 4501 izgovara kao:";"FOUR FIVE ZERO WUN.";"FOUR THOUSAND FIVE HUNDRED WUN.";"FOUR FIVE ZERO POINT WUN.";"FORTY FIVE HUNDRED WUN";"a";"Komunikacije";""
"35";"Broj 600 se u radio poruci izgovara kao:";"SIX HUNDRED";"SIX ZERO ZERO";"SIX NULL NULL";"SIXTY ZERO";"a";"Komunikacije";""
"36";"COMM frekvencija 118,0 se u radio poruci javlja kao:";"WUN WUN EIGHT DECIMAL ZERO";"WUN HUNDRED EIGHTEEN PIONT NULL";"WUN WUN EIGHT";"WUN WUN EIGHT PIONT ZERO";"a";"Komunikacije";""
"37";"Kako se radio porukom javlja COMM frekvencija 118,1:";"WUN WUN EIGHT DECIMAL WUN";"WUN WUN EIGHT POINT WUN";"WUN HUNDRED ELEVEN POINT WUN";"WUN WUN EIGHT WUN PPL – Komunikacije";"a";"Komunikacije";""
"38";"Kako se radio porukom javlja COMM frekvencija 118,150:";"WUN WUN EIGHT DECIMAL WUN FIVE";"WUN WUN EIGHT DECIMAL WUN FIVE ZERO";"WUN WUN EIGHT POINT WUN FIVE ZERO";"WUN WUN EIGHT DASH WUN FIVE";"a";"Komunikacije";""
"39";"Frekvencija 121.725 MHz biće emitovana kao:";"WUN TOO WUN DECIMAL SEVEN TOO FIFE, koristeći 6/4 Digit Frazeologiju, i WUN TOO WUN DECIMAL SEVEN TOO, koristeći 5/4 Digit Frazeologiju.";"WUN TWO WUN POINT SEVEN TWO.";"WUN TOO WUN POINT SEVEN TOO.";"WUN TWENTY WUN DECIMAL SEVEN TWENTY FIVE";"a";"Komunikacije";""
"40";"Kada sme pilot da upotrebi kraci pozivni znak vazduhoplova:";"Samo kada je zemaljska radio stanica prva upotrebila skraćeni pozivni znak";"Nikada";"Nakon što je ostvaren prvi radio kontakt";"Bilo kada, po svojoj odluci";"a";"Komunikacije";""
"41";"Vreme 10:20 se u vazduhoplovnoj frazeologiji odašilje kao";"'ONE ZERO TWO ZERO' ili 'TWO ZERO'";"TEN TWENTY HOURS";"TEN TWO ZERO";"ONE ZERO TWENTY";"a";"Komunikacije";""
"42";"Vreme 10:20 u 09:10 se u vazduhoplovnoj frazeologiji odašilje kao";"'ONE ZERO TWO ZERO'";"TEN TWENTY HOURS";"TEN TWO ZERO";"'TWO ZERO'";"a";"Komunikacije";""
"43";"Fonetski izgovor za oznaku 70-VEL glasi:";"SEVEN, ZERO, VICTOR, ECHO, LIMA";"SEVEN, ZERO, WHISKEY, ECHO, LMA";"SEVENTY, VICTOR, ECHO, LIMA";"";"a";"Komunikacije";""
"44";"Fonetski izgovor za oznaku EXTRA glasi:";"ECHO, XRAY,TANGO,ROMEO,ALFA";"EXTRA";"ECHO,XRAY,TORONTO,ROMEO,ALFA";"ECHO,IKS,TORONTO,ROMEO,ALFA";"a";"Komunikacije";""
"45";"Fonetski izgovor za oznaku C-MNXY glasi:";"CHARLIE, MIKE, NOVEMBER, XRAY, YANKEE";"COCA, MIKE, NECTAR, XRAY, YANKEE";"CHARLIE, METRO, NOVEMBER, EXTRA, YANKEE PPL – Komunikacije";"";"a";"Komunikacije";""
"46";"Fonetski izgovor za oznaku B9-DFF NXY glasi";"BRAVO, NINER, DELTA, FOXTROT, FOXTROT";"BRAVO, NINE, DELTA, FOXTROT, FOXTROT";"BRAVO, NINE, DELTA, TWO FOXTROT";"";"a";"Komunikacije";""
"47";"Pilot će tražiti QFE na sledeći način:";"REQUEST QUEBEC FOXTROT ECHO";"REQUEST QUEBEC FOX ECHO";"REQUEST QUEEN FOX EASY";"REQUEST QUEBEC FOX EASY";"a";"Komunikacije";""
"48";"Koji je ispravan način izgovora FRI-VOR?";"FOXTROT ROMEO INDIA - VOR.";"FOXTROT ROMEO INDIA - VICTOR OSCAR ROMEO.";"FRIDAY-VOR.";"FOX ROMEO INDIA - VOR.";"a";"Komunikacije";""
"49";"Skraćenica za Control zone je";"CTR";"MATZ";"CTA";"CTZ";"a";"Komunikacije";""
"50";"Koja od sledećih skraćenica mora biti emitovana pojedinačnim slovima?";"Y-BC";"ILS";"RVR";"CAVOK";"a";"Komunikacije";""
"51";"Koji je Q kod za merenje relativne visine iznad aerodroma?";"QFE.";"ELT.";"QNH.";"QBA 3";"a";"Komunikacije";""
"52";"Koji je Q kod za merenje apsolutne visine?";"QNH";"QFF";"QNE";"QFE";"a";"Komunikacije";""
"53";"Koji je Q kod za merenje nivoa leta?";"QNE";"QFF";"QNH";"QFE PPL – Komunikacije";"a";"Komunikacije";""
"54";"Koji je Q kod za magnetni kurs ka radio stanici?";"QDM";"QDR";"QGH";"QNH";"a";"Komunikacije";""
"55";"Koji je Q kod za magnetni kurs od radio stanice?";"QDR";"QGH";"QDM";"QNH";"a";"Komunikacije";""
"56";"Koji je Q kod za pravi kurs od radio stanice?";"QTE";"QDR";"QNH";"QFE";"a";"Komunikacije";""
"57";"Šta znaci međunarodna radiotelefonska skraćenica QDM:";"Magnetni pravac od vazduhoplova do stanice goniometra";"Vazdušni pritisak na nivou aerodroma";"Vazdušni pritisak na nivou aerodroma, preračunat na nivou mora";"Stvarno vreme na aerodromu";"a";"Komunikacije";""
"58";"Međunarodna radiotelefonska skraćenica QNH znači:";"Vazdušni pritisak na visini aerodroma, preračunat na nivo mora";"Vazdušni pritisak na visini aerodroma";"Pravi pravac od goniometra do vazduhoplova";"Magnetni pravac od vazduhoplova ka goniometru";"a";"Komunikacije";""
"59";"Ako želite da zatražite uslugu od zemaljska stanice:";"Morate to da uradite u vašem inicijalnom pozivu.";"Morate to da uradite nakon što je uspostavljena komunikacije sa stanicom.";"Potrebno je pratiti frekvenciju zemaljske stanice, sve dok ne čujete da zemaljska stanica daje vama potrebne informacije drugim vazduhoplovima.";"Kao privatni pilot nemate pravo zahtevati uslugu. 4";"a";"Komunikacije";""
"60";"Koje od sledećih navedenih ATC poruka pilot treba obavezno i u celini da ponovi";"Odobrenja za izlazak, sletanje, poletanje, povratak stazom, prelazak, čekanje za izlazak na PSS, u upotrebi, SSR instrukcije";"Instrukcije o nivou leta, podešavanje visinomera, prizemni vetar,informacije o PSS";"Odobrenje za rutu,odobrenje za sletanje,aktuelni vremenski izveštaj";"VOR informacije,promene frekvencije,tip radarskog servisa PPL – Komunikacije";"a";"Komunikacije";""
"61";"Pilot je dužan da ponovi:";"Instrukcije vezane za podešavanje SSR transpondera, odobrenje za poletanje, podatke o podešavanju visinomera, radio-smer, promene frekvencije";"Podatke o podešavanju visinomera, taksiranju i meteorološke podatke";"Odobrenje rute, instrukcije vezane za podešavanje brzine, podatke o stanju poletno sletne staze";"Izveštaje o trenutnoj meteorološkoj situaciji, odobrenje za rutu, odobrenje za korišćenje poletno sletne staze";"a";"Komunikacije";""
