"1168";"Slom uzgona na krilu nastaje kada:";"Je prekoračen kritični napadni ugao";"Indikovana brzina je premala";"Laminarno strujanje postane turbulentno";"Kada je avion izložen velikim G silama";"A";"princflight"
"1169";"Ukoliko je brzina svaljivanja u pravolinijskom letu 60 čvorova, koja je brzina svaljivanja \nprilikom zaokreta sa nagibom od 60°:";"85 kt";"60 kt";"43 kt";"120 kt";"A";"princflight"
"1170";"Kada je avion u penjanju bez promene režima, aerodinamička sila je________ nego težina";"Manja";"Izbalansirana";"Jednaka";"Veća";"A";"princflight"
"1171";"Tipičan napadni ugao kod aviona pri kojem nastaje slom uzgona je:";"16°";"4°";"30°";"45°";"A";"princflight"
"1172";"Maksimalan ugao penjanja nekog aviona je određen :";"Viškom potiska motora";"Težinom aviona";"Brzinom vetra";"Viškom brzine";"A";"princflight"
"1173";"Napadni ugao prilikom koga se avion svaljuje:";"Ostaje isti bez obzira na težinu aviona";"Biće manji kada se leti niz vetar nego uz vetar";"Zavisi od brzine strujanja vazduha preko krila";"Je funkcija brzine i gustine";"A";"princflight"
"1174";"Kada je avion u kovitu, smer obrtanja je najsigurnije određen:";"Pokazivačem skretanja";"Veštačkim horizontom";"Pokazivačem klizanja";"Žiro-direkcionalom";"A";"princflight"
"1175";"Razlog zbog koga je krilo iskrivljeno samom konstrukcijom je:";"Da izazove da sekcija krila u korenu izgubi uzgon prva";"Poveća efektivnost flapsa";"Da izazove da sekcija krila pri vrhu izgubi uzgon prva";"Smanji efikasnost elerona";"A";"princflight"
"1176";"Maksimalna dozvoljena brzina sa izvučenim flapsovima (VFE) je manja nego brzina krstarenja \nzbog:";"Na većim brzinama od VFE , aerodinamičke sile mogu preopteretiti strukturu krila i flapsa";"Flaps se koristi samo kada se sleće";"Zbog toga što je previše otpora proizvedeno";"Flaps će izgubiti uzgon, ako je izvučen na prevelikoj brzini";"A";"princflight"
"1177";"Brzina svaljivanja aviona u pravolinijskom letu je 80 čvorova, kolika je brzina svaljivanja \nprilikom zaokreta sa nagibom od 45 stepeni:";"95 knots";"33 knots";"86 knots";"113 knots";"A";"princflight"
"1178";"Prilikom svaljivanja, centar pritiska koji se pomera unazad će izazvati da nos______, a \nsmanjen uzgon da avion ________.";"Padne / izgubi visinu";"Skrene / smanji brzinu";"Podigne / propadne";"Padne / smanji brzinu";"A";"princflight"
"1179";"VNE je:";"Maksimalna brzina sa kojom avion može da se leti";"Brzina koja ne sme biti prekoračena osim u obrušavanju";"Maksimalna brzina pri kojoj manevri koji uzrokuju svaljivanje mogu biti izvođeni";"Maksimalna brzina preko koje se flaps ne sme izvlačiti";"A";"princflight"
"1180";"Prilikom penjanja sa konstantnom brzinom, potisak je:";"Veći nego aerodinamička sila";"Jednak aerodinamičkoj sili";"Manji od aerodinamičke sile";"Jednak komponenti težine u pravcu";"A";"princflight"
"1181";"Koja je važnost brzine koja se naziva VNO:";"Određuje gornju granicu normalne operativne anvelope leta";"Maksimalna je brzina prilikom koje nagli pokreti komandi mogu da rezultiraju svaljivanjem, \npre nego što je granica pozitivnog opterećenja prekoračena";"To je brzina preko koje će doći do loma strukture";"Označava brzinu koja se nikada ne sme prekoračiti";"A";"princflight"
"1182";"Brzina svaljivanja nekog aviona, pod pretpostavkom da je težina konstantna, je funkcija:";"Kvadratnog korena faktora opterećenja";"Inverznog faktora opterećenja";"Indikovane brzine";"Kvadrata težine";"A";"princflight"
"1183";"Ugao penjanja je proporcionalan:";"Razlici potiska i otpora";"Razlici uzgona i težine";"Razlici potiska i težine";"Napadnom uglu krila";"A";"princflight"
"1184";"Kada se avion leti sa brzinom dizajniranom za manevrisanje VA:";"Nije moguće prekoračiti strukturalna ograničenja";"Nije moguće dovesti avion u opterećenje veće nego strukturalno ograničenje prilikom \nmanevara sa velikim G opterećenjem";"Moguće je dovesti avion u opterećenje veće nego dozvoljeno samo prilikom izvođenja \nnaglih pokreta komandama kao što je naglo izvlačenje iz obrušavanja";"Mora se odmah usporiti ukoliko se leti u turbulenciji";"A";"princflight"
"1185";"Ako se poveća težina aviona, bez promene u centru težišta, kritičan napadni ugao će:";"Ostati isti";"Smanjiti se";"Povećati se";"Ostati isti, pozicija centra težišta ne utiče na brzinu svaljivanja";"A";"princflight"
"1186";"Koji je to napadni ugao krila, pri kojem očekujemo slom uzgona:";"10° - 18°";"3° - 5°";"5° - 10°";"Veći od 25°";"A";"princflight"
"1187";"Koja od označenih tačaka na slici polare krila predstavlja režim napadnog ugla najbolje \nfinese (Pogledajte sliku PPL PoF-2.) :";"4";"2";"5";"6";"A";"princflight"
"1188";"Koja od označenih tačaka na slici polare krila predstavlja režim kritičnog napadnog ugla \n(Pogledajte sliku PPL PoF-2.):";"6";"1";"4";"5";"A";"princflight"
"1189";"Koja od označenih tačaka na slici polare krila predstavlja režim napadnog ugla najmanjeg \notpora (Pogledajte sliku PPL PoF-2.):";"3";"4";"5";"7";"A";"princflight"
"1190";"Koji oblik krila ima najveći indukovani otpor :";"Pravougaono";"Trapezasto";"Eliptično";"Dvostruki trapez";"A";"princflight"
"1191";"Kod dvostrukog povećanja brzine opstrujavanja vazduha, koeficijent aerodinamičkog \notpora tela se :";"Povećava se 4 puta";"Dvostruko povećava";"Ne menja se";"Povećava se 6 puta";"A";"princflight"
"1192";"Pri povećanju opterećenja krila za 15%, minimalna brzina se povećava približno za :";"7%";"0%";"15%";"20%";"A";"princflight"
"1193";"Koliko približno iznosi povećanje minimalne brzine vazduhoplova, ako mu povećamo masu \nza 20% :";"10%";"0%";"120%";"20%";"A";"princflight"
"1194";"Približno koliko uzgona moraju ostvariti krila 3.000 lb teškog vazduhoplova u zaokretu \nnagiba 20° bez gubitka visine (Pogledajte sliku PPL PoF-1.) :";"3,180 lbs";"4,000 lbs";"3,350 lbs";"3,000";"A";"princflight"
"1195";"Krila 4.600 lb teškog vazduhoplova moraju ostvariti u zaokretu nagiba 50% , bez gubitka \nvisine silu uzgona od (Pogledajte sliku PPL PoF-1.) :";"7,160 lbs";"5,400 lbs";"9,200 lbs";"8,180 lbs";"A";"princflight"
"1196";"Najveći dozvoljeni nagib u zaokretu sa preopterećenjem od + 2.5 G je (Pogledajte sliku PPL \nPoF-1.) :";"66°";"55°";"60°";"50°";"A";"princflight"
"1197";"Koji je najveći dozvoljeni nagib u zaokretu, ako je preopterećenje + 3.8 G (Pogledajte sliku \nPPL PoF-1.) :";"75°";"70°";"67°";"53°";"A";"princflight"
"1198";"Preopterećenje vazduhoplova u zaokretu nagiba 60° je (Pogledajte sliku PPL PoF-1.) :";"2.0 G";"1.5 G";"0.5 G";"1 G";"A";"princflight"
"1199";"Brzina pri kojoj pilot sa naglim otklonom kormila visine na gore ne može preopteretiti \nkonstrukciju vazduhoplova je :";"VA";"VB";"VFE";"VS";"A";"princflight"
"1200";"Koji od sledećih dokumenata nije obavezno nositi u vazduhoplovu države članice ICAO?";"Uverenja o rođenju članova posade.";"Uverenje o registraciji.";"Uverenje o plovidbenosti.";"Dozvole članova posade.";"A";"rules"
"1201";"Država izdavalac JAA PPL dozvole može da bude zamenjena novom državom članicom pod \nuslovom:";"Da imalac dozvole ima normalno prebivalište u novoj članici ili da u toj državi ima stalno \nzaposlenje.";"Da imalac dozvole ima prebivalište u novoj državi članici najmanje 31 dan.";"Da imalac dozvole namerava da pohađa studije u novoj državi članici u trajanju od \nnajmanje tri meseca.";"Da nova država članica nema opravdani razlog za odbijanje prevođenja dozvole.";"A";"rules"
"1202";"Ni jedan vazduhoplov ili osoba koji imaju upisana uverenja ili dozvole ne može da učestvuje u \nmeđunarodnom vazdušnom saobraćaju:";"Osim uz odobrenje države u čiju teritoriju ulazi.";"Ni pod kojim okolnostima.";"Osim u slučaju uopštenog izuzeća datog od države potpisnice ICAO.";"Osim u slučaju uopštenog izuzeća države potpisnice ICAO u kojoj je vazduhoplov \nregistrovan ili izdata dozvola.";"A";"rules"
"1203";"Koje pravo po članu 16. ICAO konvencije se savetuje državama potpisnicama?";"Pravo pregleda, bez neopravdanog odlaganja, vazduhoplova iz druge države potpisnice \nprilikom sletanja na ili poletanja sa njene suverene teritorije.";"Pravo pregleda vazduhoplova iz druge države potpisnice na sletanju na ili poletanju sa \nsuverene teritorije, ukoliko se posumnja da vazduhoplov prevozi nezakonitu robu ili lica \npod zakonskom istragom.";"Pravo pregleda vazduhoplova iz druge države potpisnice na sletanju na ili poletanju sa \nnjene suverene teritorije, iz bilo kog razloga.";"Pravo pregleda, uz dozvolu vođe posade, vazduhoplova iz druge države potpisnice na \nsletanju na ili poletanju sa njene suverene teritorije.";"A";"rules"
"1204";"Vazduhoplov koji je registrovan u jednoj državi a ulazi u vazdušni prostor i vrši prelet druge \ndržave mora da se pridržava vazduhoplovnih propisa:";"One države u čiji vazdušni prostor je ušao i vrši prelet.";"Države iz koje dolazi.";"Dogovorenih između država potpisnica ICAO, a koji se primenjuju za sve države \npotpisnice.";"Koji su predviđeni JAA operativnim";"A";"rules"
"1205";"Koja klasa medicinskog uverenja se zahteva za imaoce JAA PPL(A) dozvole?";"Klasa 1 ili 2.";"Klasa A ili B.";"Klasa 2 ili 3.";"Klasa B ili C.";"A";"rules"
"1206";"Koji organ je odgovoran da se obezbedi funkcionisanje vazduhoplova u vazdušnom prostoru \nsuverene države u skladu sa pravilima i propisima koji prevladavaju u tom vazdušnom prostoru?";"Država u čijem suverenom vazdušnom prostoru vazduhoplov leti.";"Država koja je izdala važeće Uverenje o plovidbenosti za vazduhoplov.";"Država u kojoj je vazduhoplov registrovan.";"Država koja je izdala pilotsku dozvolu pilotu vazduhoplova.";"A";"rules"
"1207";"Koji je bio ishod Čikaške konvencije?";"Konvencija o međunarodnom civilnom vazduhoplovstvu.";"ICAO.";"PICAO.";"18 Dodataka Čikaškoj konvenciji.";"A";"rules"
"1208";"Imaocu PPL dozvole nije dozvoljeno:";"Prevoženje putnika uz naknadu.";"Davanje obuke u vazduhu sa ovlašćenjem FI(A).";"Vuča jedrilice.";"Izbacivanje padobranaca.";"A";"rules"
"1209";"Popunite sledeću formulaciju sa jednom od opcija pod a), b), c) ili d) koja daje najispravniju \nizjavu. Pilot koji je u ulozi PIC u letu u toku kojeg vazduhoplov ulazi u suvereni vazdušni prostor \nstrane države sa namerom da sleti:";"Mora da se uveri da se u vazduhoplovu nalazi sva potrebna i relevantna dokumentacija, \nuključujući Uverenje o plovidbenosti, da je vazduhoplov u plovidbenom stanju i da je \nispravno registrovan.";"Mora da se pre odlaska uveri da mu je pilotska dozvola prihvaćena od strane države.";"Mora da obezbedi da ima važeće Uverenje o plovidbenosti vazduhoplova i ovlašćenje za \nletenje na tom vazduhoplovu.";"Mora da obezbedi da ima Uverenje o plovidbenosti vazduhoplova, ovlašćenje za letenje \nna tipu i položen ispit iz vazduhoplovnih propisa koji je odredila strana država.";"A";"rules"
"1210";"Pilot u ulozi PIC vazduhoplova koji ulazi u suvereni vazdušni prostor druge države potpisnice u \nnameri da sleti mora da ima:";"Letačku dozvolu izdatu od vazduhoplovnih vlasti države u kojoj je vazduhoplov \nregistrovan.";"Letačku dozvolu izdatu od bilo koje države potpisnice ICAO.";"Letačku dozvolu izdatu od bilo koje države članice JAA.";"Bilo koju važeću pilotsku";"A";"rules"
"1211";"Koja je osnovna pretpostavka za VFR let?";"Da će se izvršavati u vizuelnim meteorološkim uslovima (VMC).";"Da pilot ima ispravno ovlašćenje koje omogućava vazduhoplovu let po VFR pravilima.";"Da će se izvršavati samo u vazdušnom prostoru klase G.";"Let se neće izvršavati iznad FL 180.";"A";"rules"
"1212";"Kada poziciona svetla vazduhoplova moraju da budu upaljena?";"Od izlaska do zalaska sunca ili kada to odredi vazduhoplovna vlast.";"Kada se vazduhoplov kreće po manevarskim površinama aerodroma.";"Kada god pilot u ulozi PIC oseti da treba da ih uključi.";"Noću ili kada to odredi vazduhoplovna vlast.";"A";"rules"
"1213";"Kada vazduhoplov leti, po kojim pravilima let mora da se izvršava?";"Ili po VFR ili po IFR.";"Po IFR u IMC i po VFR u VMC.";"Po diskrecionoj odluci vođe posade.";"U skladu sa instrukcijama ATC.";"A";"rules"
"1214";"Kada možete da letite iznad naseljenih područja, gradova ili naselja na visini sa koje nije moguće \nizvršiti bezbedno sletanje iz nužde?";"Samo kada polećete ili slećete.";"Nikada.";"Samo kada izbegavate oblake i zadržavate vizuelni kontakt sa zemljom.";"Samo kada vam operator to odobri.";"A";"rules"
"1215";"Kada se dva vazduhoplova približavaju na otprilike istoj visini, onaj kome je drugi vazduhoplov sa \nnjegove desne strane je dužan da mu da prvenstva puta. Tačno ili netačno?";"Tačno, pod uslovom da su u istoj klasi.";"Netačno. Onaj koji ima drugog sa svoje leve strane ima prvenstva puta.";"Tačno, osim ako drugi vazduhoplov vuče jedrilicu.";"Netačno, pod uslovom da drugi vazduhoplov ne vuče zapregu.";"A";"rules"
"1216";"Koji od: a), b), c) ili d) navoda daje najtačniju izjavu? Kada se dva ili više vazduhoplova nalaze u \nfinalnom prilazu:";"Niži vazduhoplov ima prvenstvo puta ukoliko ATC već nije odredila redosled sletanja.";"Viši vazduhoplov ima prvenstvo puta.";"Niži vazduhoplov ima prvenstvo puta.";"Vazduhoplov koji je na najmanjoj horizontalnoj udaljenosti od praga piste na koji se vrši \npristajanje ima prvenstvo puta.";"A";"rules"
"1217";"Osim kada poleće ili sleće, ili pod drugim definisanim okolnostima, vazduhoplov ne sme da leti \nblizu bilo koje osobe, plovnih objekata, vozila ili objekata na udaljenosti manjoj od:";"500 fita.";"1000 fita.";"800 fita.";"1500";"A";"rules"
"1218";"Dva vazduhoplova koji lete po pravilima vizuelnog letenja, od kojih jedan prima podatke od radarske informativne službe (RIS), se približavaju u prividno stalnom kursu. Dakle, postoji opasnost da će doći do sudara. Činjenica da jedan od njih prima RIS ne utiče na situaciju. Primenom vazduhoplovnih propisa, vazduhoplov koji ima drugi sa svoje leve strane ima pravo prvenstva i treba da održava:";"Kurs i brzinu.";"Relativnu visinu i brzinu.";"Apsolutnu visinu i kurs.";"Apsolutnu visinu i brzinu.";"A";"rules"
"1219";"Dok letite noću, u ulozi PIC i vidite protiv-sudarno i stalno crveno svetlo na istoj visini, u \nkonstantnom azimutnom kursu 0500, postoji li opasnost od sudara? I ko ima prvenstvo puta?";"Da. Drugi vazduhoplov ima prvenstvo puta.";"Da. Vi imate prvenstvo.";"Ne. Drugi vazduhoplov ima prvenstvo puta.";"Ne. Vi imate prvenstvo puta.";"A";"rules"
"1220";"Ako imalac PPL koji nema dodatna ovlašćenja, a ima prijem od radarske savetodavne službe (RAS), dobije instrukcije da promeni kurs, penje ili spušta, tako da ako postupa po uputstvima ne može da ostane u vizuelnim meteorološkim uslovima (VMC), trebalo bi da:";"Zadrži trenutni kurs i brzinu i da kaže kontroli letenja zašto ne može da postupi po \nuputstvima.";"Svejedno postupi po uputstvima, ali da ranije pređe na instrumente.";"Zadrži trenutni kurs i visinu, ne kaže ništa, i čeka sledeće uputstva od kontrolora.";"Postupi, koliko može, po uputstvima kontrolora, ali nikako ne prelazi u instrumentalne \nmeteorološke uslove (IMC).";"A";"rules"
"1221";"Kontrolno područje (CTA) ustanovljeno spajanjem ATS ruta u okolini jednog ili više glavnih \naerodroma je poznato kao:";"Područje terminalne kontrole (TMA).";"Vazdušni put.";"Kontrolna zona (CTR).";"Aerodromska zona (ATZ).";"A";"rules"
"1222";"Koja je međunarodna vazduhoplovna VHF frekvencija u nevolji?";"121.50MHz.";"123.45MHz.";"243.00MHz.";"406.00MHz.";"A";"rules"
"1223";"Koliko često se objavljuju vazduhoplovne informacije (AIC)?";"Mesečno.";"Sedmično..";"Godišnje.";"Kvartalno.";"A";"rules"
"1224";"Pilot imalac PPL dozvole dobivši specijalno VFR odobrenje za ulazak u kontrolnu zonu (CTR), pre \nulaska zaključuje da ne može da šalje niti da prima RT poruke, mora da:";"Ostane izvan CTR.";"Produži u CTR putem dodeljenih referentnih vizuelnih tačaka pridržavajući se poslednjeg \nprimljenog odobrenja.";"Dostavi u CTR i čeka svetlosni signal za sletanje.";"Da nastavi u CTR, pridržavajući se poslednjeg primljenog odobrenja i vršeći radio predaju \nnaslepo.";"A";"rules"
"1225";"Koji SSR squawk bi trebalo postaviti u hitnim slučajevima?";"7700.";"7777.";"7000.";"7600.";"A";"rules"
"1226";"Ako „marshaller” drži desnu ruku na dole a levu uvek iznova pomera gore i unazad, to znači:";"Skrenite levo.";"Skrenite desno.";"Nastavite da se krećete napred.";"Počnite levim motorom.";"A";"rules"
"1227";"Šta za vazduhoplov u vazduhu znači stalno zeleno svetlo usmereno sa ATC?";"Odobreno sletanje.";"Vratite se na ovaj aerodrome i očekujte odobrenje za sletanje.";"Sletite odmah.";"Imate prioritet za sletanje.";"A";"rules"
"1228";"Kojom bojom su označene staze za voženje?";"Žutom.";"Crvenom.";"Zelenom.";"Belom.";"A";"rules"
"1229";"Kojom bojom se označava poletno – sletna staza?";"Belom.";"Crvenom.";"Zelenom.";"Žutom.";"A";"rules"
"1230";"Vi ste u finalnom prilazu i vidite stalno crveno svetlo usmereno sa ATC. To znači:";"Ne slećite. Nastavite kruženje.";"Nastavite prilaz i očekujte zeleno svetlo.";"Ne slećite. Aerodrom zatvoren.";"Ne slećite. Preusmerite se na alternativni";"A";"rules"
"1231";"Koja reč se koristi za izražavanje vertikalne pozicije nekog vazduhoplova, mereno iznad srednjeg \nnivoa mora, kada se na skali visinomera postavi QNH pritisak?";"Apsolutna visina.";"Elevacija.";"Relativna visina.";"Nivo leta.";"A";"rules"
"1232";"Koje postupke treba da preduzme pilot ukoliko u toku VFR leta u VMC dođe do otkaza radio \nveze?";"Nastavlja da leti u VMC, sleće na najbliži pogodni aerodrom i javlja se aerodromu \ndestinacije.";"Nastavlja prema aerodromu destinacije, naslepo vrši radio predaju nastojeći da izbegne \nletenje u IMC.";"Leti prema najbližem aerodromu, ulazi u nekorišćenu stranu kruga i očekuje stalno zeleno \nsvetlo sa kontrolnog tornja.";"Izvršava procedure za slučaj otkaza radio veze iz vojnog priručnika i očekuje dolazak \nvazduhoplova koji će ga voditi na sletanje.";"A";"rules"
"1233";"Koji od sledećih nivoa leta bi bio pogodan za letenje nekog vazduhoplova u MK=1460 u skladu sa \n„kvadrantnim pravilom”?";"FL75.";"FL50.";"FL85.";"FL70.";"A";"rules"
"1234";"Pilot koji namerava da sleti na civilni aerodrom bi trebao da započne spuštanje ispod prelaznog \nnivoa sa visinomerom podešenim na:";"QNH aerodroma.";"QFE aerodroma.";"Regionalni QNH.";"1013 milibara.";"A";"rules"
"1235";"Laki vazduhoplov sleće iza vazduhoplova iz kategorije srednjih ili teških. Koliko vremensko \nrazdvajanja je potreban?";"2 minuta.";"4 minuta.";"3 minuta.";"5 minuta.";"A";"rules"
"1236";"Koja je definicija za „Prelazni nivo”?";"Najniži raspoloživi nivo leta iznad prelazne apsolutne visine.";"Nivo leta ispod kojeg se vertikalna pozicija vazduhoplova izražava kao „relativna visina”.";"Prelazna apsolutna visina izražena kao „nivo leta”.";"Nivo leta na kojem, ili iznad kojeg, se vertikalna pozicija vazduhoplova izražava kao \n„apsolutna visina""";"A";"rules"
"1237";"Vazduhoplov ima maksimalnu poletnu masu od 136.000kg. Koje kategorije je njegova \nturbulencije?";"Jaka.";"Srednja.";"Avion sa širokim trupom bi spadao u jaku, a sa užim trupom u srednju kategoriju.";"To zavisi od stvarne a ne od maksimalne poletne mase.";"A";"rules"
"1238";"Koja reč se koristi za izražavanje vertikalne pozicije nekog vazduhoplova mereno iznad osnovnog \nnivoa aerodrome, kada je visinomer podešen na QFE?";"Relativna visina.";"Elevacija.";"Apsolutna visina.";"Nivo leta.";"A";"rules"
"1239";"Zahtevani minimum za pilota sa PPL dozvolom koji leti u skladu sa SVFR je sledeći:";"Minimalna vidljivost u letu 10 km ili veća, izvan oblaka i sa stalnim vizuelnim kontaktom \nsa površinom zemlje.";"Minimalna vidljivost u letu 10 km ili veća i da je izvan oblaka.";"Minimalna vidljivost u letu 5 km ili veća, izvan oblaka i sa stalnim vizuelnim kontaktom sa \npovršinom zemlje.";"Minimalna vidljivost u letu 10 km ili manja, izvan oblaka i sa stalnim vizuelnim kontaktom \nsa površinom zemlje.";"A";"rules"
"1240";"Ko je odgovoran za izdavanje Uverenja o plovidbenosti?";"Vazduhoplovna vlast države u kojoj je izvršena registracija.";"JAA.";"ICAO.";"Operator.";"A";"rules"
"1241";"Koja od sledećih definicija se obično koristi za „pista u upotrebi” na nekontrolisanom aerodromu?";"Pista u vetar.";"Deo manevarske površine određen za poletanje i sletanje.";"Staza koja najviše odgovara vazduhoplovu koji funkcioniše sa tog aerodrome.";"Deo aerodroma definisan za poletanje i sletanje.";"A";"rules"
"1242";"Ko ne može da suspenduje VFR letove na aerodromu na bezbednosnoj osnovi?";"Kontrolor prilazne kontrole.";"Carinski kontrolor.";"Lokalni aerodromski kontrolni centar (ACC).";"Odgovarajuća ATS služba.";"A";"rules"
"1243";"Gde mora da se čuva Uverenje o registraciji dok vazduhoplov leti?";"U vazduhoplovu.";"U sedištu (prostorijama) vlasnika.";"U sedištu (prostorijama) države u kojoj je vazduhoplov registrovan.";"Na mestu";"A";"rules"
"1244";"Nalet koji se priznaje za dozvolu ili ovlašćenje mora da bude ostvaren na:";"Istom tipu ili kategoriji vazduhoplova za koji se dozvola ili ovlašćenje traže.";"Na vazduhoplovu iz grupe istih performansi kao što je onaj za koji se traže dozvola ili \novlašćenje.";"Na vazduhoplovu iz iste ili više grupe performansi kao što je onaj za koji se traže dozvola \nili ovlašćenje.";"Na istom tipu vazduhoplova kao što je onaj za koji se traže dozvola ili ovlašćenje.";"A";"rules"
"1245";"Imalac JAA PPL(A) dozvole koji želi da prevozi putnike mora da ima minimalno po 3 sletanja i \npoletanja u prethodnih:";"90 dana.";"29 dana.";"31 dan.";"60 dana.";"A";"rules"
"1246";"Kada imalac pilotske dozvole sazna da mora da se podvrgne operaciji, koje su mu obaveze u \npogledu informisanja medicinskih vazduhoplovnih vlasti?";"Trebao bi da bez odlaganja kontaktira medicinske vazduhoplovne vlasti i da od njih traži \nsavet u vezi svoje situacije.";"Ne postoji obaveza da informiše medicinske vazduhoplovne vlasti, pod uslovom da ne leti \nu ulozi vođe dok se operacija ne obavi.";"Trebao bi da se posavetuje sa medicinskim vazduhoplovnim vlastima o svojoj situaciji \nsamo ako prima opštu anesteziju.";"Nema obavezu da bilo kome šta kaže, jer je to njegova privatna stvar.";"A";"rules"
"1247";"Na koji period se izdaje JAA PPL(A) dozvola?";"5 godina.";"3 godine.";"10 godina.";"8 godina.";"A";"rules"
"1248";"Praktični ispit za JAA PPL(A) dozvolu mora da se izvrši u roku od ________ od završetka obuke:";"6 meseci.";"Jedne godine.";"4 meseca.";"3 meseca.";"A";"rules"
"1249";"Zahtev za izdavanje JAA PPL(A) dozvole mora biti podnesen u roku od ________ od završenog \npolaganja teorijskih ispita:";"24 meseca.";"12 meseci.";"36 meseci.";"18";"A";"rules"
"1250";"Pilotska dozvola izdata u državi članici JAA može da se konvertuje u dozvolu bilo koje druge \ndržave članice JAA (nove članice), pod uslovom:";"Da imalac dozvole ima stalno prebivalište ili stalno zaposlenje u novoj državi članici.";"Da je imalac dozvole stalno boravio u novoj državi članici najmanje 31 dan.";"Da imalac dozvole namerava da pohađa studije u novoj državi članici u trajanju od \nnajmanje 3 meseca.";"Da nova država članica nema opravdan razlog za odbijanje konvertovanja dozvole.";"A";"rules"
"1251";"Postoje tri uslova koje imalac JAA PPL(A) dozvole mora da ispuni pre nego što počne da leti u \nulozi PIC ili kopilota. Koji od sledećih uslova se ne traži?";"Da ima ovlašćenje za instrumentalno letenje.";"Da ima ovlašćenje za tip ili klasu aviona na kojem će da leti.";"Da ima važeće lekarsko uverenje.";"Da ne leti za naknadu.";"A";"rules"
"1252";"Ko je odgovoran da obezbedi da se sva odgovarajuća dokumentacija nalazi u vazduhoplovu na \nmeđunarodnim letovima?";"Pilot u ulozi PIC.";"Organizacija koja iznajmljuje vazduhoplov.";"Organizacija vazdušnog saobraćaja na koju se plan leta odnosi.";"Supervizor letenja na aerodromu polaska.";"A";"rules"
"1253";"Imalac PPL dozvole upisuje u svoju letačku knjižicu sledeće, kao vreme polaska i dolaska:";"Vreme kada vazduhoplov započne kretanje sopstvenim pogonom i vreme kada se \nzaustavi na mestu parkiranja nakon zaustavljanja rada sopstvenog pogona.";"Vreme prvog poletanja i vreme zadnjeg sletanja.";"Vreme od pokretanja motora i vreme zaustavljanja rada motora.";"Vreme kada je vazduhoplov ušao na pistu za prvo poletanje i vreme kada je napustio \npistu nakon zadnjeg sletanja.";"A";"rules"
"1254";"Koliki je period važenja ovlašćenja za instrumentalno letenje?";"12 meseci.";"6 meseci.";"18 meseci.";"Ovlašćenje je važeće pod uslovom da su praktični ispiti završeni u intervalu koji je \nodredila vazduhoplovna vlast.";"A";"rules"
"1255";"Ukoliko pilot koji ima lekarsko uverenje izdato u skladu sa JAR-FCL doživi povredu ili bolest koji \nutiču na njegovu sposobnost da deluje kao član posade vazduhoplova:";"Lekarsko uverenje prestaje da bude važeće.";"Lekarsko uverenje će biti suspendovano 25 dana nakon povrede ili početka bolesti, dok se \npilot ponovo ne proglasi sposobnim.";"Lekarsko uverenje će biti suspendovano ako se povreda ili bolest prijave vazduhoplovnim \nvlastima.";"Lekarsko uverenje će ostati";"A";"rules"
"1256";"Prava ovlašćenja za letenje u instrumentalnim meteorološkim uslovima:";"Mogu da se koriste u vazdušnom prostoru suverene države koja je izdala ovlašćenje. \nKorišćenje tih prava u vazdušnom prostoru drugih država članica JAA podleže \nprethodnom dogovoru tih država.";"Imalac ovlašćenja može da koristi prava u vazdušnom prostoru širom sveta.";"Mogu da se koriste samo u vazdušnom prostoru države koja je izdala ovlašćenje.";"Mogu da se koriste u vazdušnom prostoru država članica JAA bez prethodnog dogovora.";"A";"rules"
"1257";"Koje od sledećih ovlašćenja uz JAA PPL ne mora da sadrži odvojeno ovlašćenje za noćno \nletenje, ukoliko imalac PPL dozvole želi da leti noću?";"\nOvlašćenje za instrumentalno letenje.";"Ovlašćenje za letenje u IMC.";"Ovlašćenje instruktora letenja.";"Ovlašćenje instruktora letenja na stažiranju.";"A";"rules"
"1258";"Kandidat za PPL mora da ima minimalno:";"17 godina.";"15 godina.";"16 godina.";"18 godina.";"A";"rules"
"1259";"Kada student pilot treba da pribavi lekarsko uverenje?";"Pre svog prvog samostalnog leta.";"Pre otpočinjanja teorijske obuke.";"Pre otpočinjanja letačke obuke u vazduhu.";"Prilikom podnošenja prijave za ispit.";"A";"rules"
"1260";"Koje medicinsko uverenje se zahteva za imaoca PPL dozvole?";"Medicinsko uverenje Klase 1 ili Klase 2.";"Samo medicinsko uverenje Klase 1.";"Medicinsko uverenje Klase A ili B.";"";"A";"rules"
"1261";"Koje medicinsko uverenje se zahteva za studenta pilota?";"Medicinsko uverenje Klase 1 ili Klase 2.";"Samo medicinsko uverenje Klase 1.";"Medicinsko uverenje Klase A ili B.";"";"A";"rules"
"1262";"Koliko naleta u toku obuke na duploj komandi mora da ima kandidat za PPL(A)?";"25 časova.";"10 časova.";"15 časova.";"20";"A";"rules"
"1263";"Koliko časova naleta, od ukupno zahtevanih za praktični ispit za izdavanje PPL(A), može da se \nizvrši na FNPT(Flight & Navigation Procedures Trainer) ili simulatoru leta?";"5.";"7.";"10.";"15.";"A";"rules"
"1264";"Koliko iznosi minimalna dužina rutnog leta, potrebnog za PPL dozvolu, i koliko sletanja na različite \naerodrome sa punim zaustavljanjem bi trebalo da se izvrši u ovom letu?";"150NM; 2 sletanja.";"100NM; 2 sletanja.";"200NM; 3 sletanja.";"250NM; 3 sletanja.";"A";"rules"
